recording_key,subject,session,run,window_samples,window_s,from_description,to_description,from_onset_s,to_onset_s,gap_s,overlap_s,overlap_samples,overlap_fraction_of_window,is_any_overlap,is_major_overlap_25pct,is_major_overlap_50pct
17::0::0,17,0,0,537,1.074,right_hand,left_hand,92.004,96.004,4.0,0.0,0,0.0,False,False,False
17::0::0,17,0,0,537,1.074,left_hand,right_hand,96.004,98.0,1.9959999999999951,0.0,0,0.0,False,False,False
17::0::0,17,0,0,537,1.074,right_hand,left_hand,98.0,100.006,2.0060000000000002,0.0,0,0.0,False,False,False
17::0::0,17,0,0,537,1.074,left_hand,right_hand,100.006,104.006,4.0,0.0,0,0.0,False,False,False
17::0::0,17,0,0,537,1.074,right_hand,left_hand,104.006,106.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,4.01,8.014,4.004,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,8.014,10.0,1.9860000000000007,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,10.0,12.004,2.0039999999999996,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,12.004,16.008,4.004,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,16.008,18.0,1.9920000000000009,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,18.0,20.004,2.0040000000000013,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,20.004,24.008,4.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,24.008,26.0,1.9920000000000009,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,26.0,28.006,2.0060000000000002,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,28.006,32.006,4.0,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,32.006,34.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,34.0,36.004,2.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,36.004,40.008,4.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,40.008,42.0,1.9919999999999973,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,42.0,44.004,2.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,44.004,48.006,4.0020000000000024,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,48.006,50.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,50.0,52.004,2.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,52.004,56.006,4.0020000000000024,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,56.006,58.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,58.0,60.004,2.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,60.004,64.006,4.0020000000000024,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,64.006,66.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,66.0,68.002,2.0019999999999953,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,68.002,72.004,4.0020000000000095,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,72.004,74.0,1.9959999999999951,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,74.0,76.004,2.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,76.004,80.008,4.003999999999991,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,80.008,82.0,1.9920000000000044,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,82.0,84.004,2.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,84.004,88.004,4.0,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,88.004,90.0,1.9959999999999951,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,90.0,92.004,2.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,92.004,96.006,4.001999999999995,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,96.006,98.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,98.0,100.004,2.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,left_hand,right_hand,100.004,104.006,4.001999999999995,0.0,0,0.0,False,False,False
18::0::0,18,0,0,512,1.024,right_hand,left_hand,104.006,106.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,4.01,8.014,4.004,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,8.014,10.0,1.9860000000000007,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,10.0,12.004,2.0039999999999996,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,12.004,16.008,4.004,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,16.008,18.0,1.9920000000000009,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,18.0,20.004,2.0040000000000013,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,20.004,24.008,4.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,24.008,26.0,1.9920000000000009,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,26.0,28.006,2.0060000000000002,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,28.006,32.006,4.0,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,32.006,34.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,34.0,36.004,2.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,36.004,40.008,4.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,40.008,42.0,1.9919999999999973,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,42.0,44.004,2.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,44.004,48.006,4.0020000000000024,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,48.006,50.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,50.0,52.004,2.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,52.004,56.006,4.0020000000000024,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,56.006,58.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,58.0,60.004,2.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,60.004,64.006,4.0020000000000024,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,64.006,66.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,66.0,68.002,2.0019999999999953,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,68.002,72.004,4.0020000000000095,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,72.004,74.0,1.9959999999999951,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,74.0,76.004,2.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,76.004,80.008,4.003999999999991,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,80.008,82.0,1.9920000000000044,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,82.0,84.004,2.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,84.004,88.004,4.0,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,88.004,90.0,1.9959999999999951,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,90.0,92.004,2.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,92.004,96.006,4.001999999999995,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,96.006,98.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,98.0,100.004,2.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,left_hand,right_hand,100.004,104.006,4.001999999999995,0.0,0,0.0,False,False,False
18::0::0,18,0,0,536,1.072,right_hand,left_hand,104.006,106.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,4.01,8.014,4.004,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,8.014,10.0,1.9860000000000007,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,10.0,12.004,2.0039999999999996,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,12.004,16.008,4.004,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,16.008,18.0,1.9920000000000009,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,18.0,20.004,2.0040000000000013,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,20.004,24.008,4.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,24.008,26.0,1.9920000000000009,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,26.0,28.006,2.0060000000000002,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,28.006,32.006,4.0,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,32.006,34.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,34.0,36.004,2.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,36.004,40.008,4.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,40.008,42.0,1.9919999999999973,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,42.0,44.004,2.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,44.004,48.006,4.0020000000000024,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,48.006,50.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,50.0,52.004,2.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,52.004,56.006,4.0020000000000024,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,56.006,58.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,58.0,60.004,2.003999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,60.004,64.006,4.0020000000000024,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,64.006,66.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,66.0,68.002,2.0019999999999953,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,68.002,72.004,4.0020000000000095,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,72.004,74.0,1.9959999999999951,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,74.0,76.004,2.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,76.004,80.008,4.003999999999991,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,80.008,82.0,1.9920000000000044,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,82.0,84.004,2.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,84.004,88.004,4.0,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,88.004,90.0,1.9959999999999951,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,90.0,92.004,2.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,92.004,96.006,4.001999999999995,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,96.006,98.0,1.9939999999999998,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,98.0,100.004,2.004000000000005,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,left_hand,right_hand,100.004,104.006,4.001999999999995,0.0,0,0.0,False,False,False
18::0::0,18,0,0,537,1.074,right_hand,left_hand,104.006,106.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,4.012,8.014,4.002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,8.014,10.0,1.9860000000000007,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,10.0,12.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,12.006,16.01,4.004000000000001,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,16.01,18.0,1.9899999999999984,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,18.0,20.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,20.006,24.006,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,24.006,26.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,26.0,28.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,28.006,32.01,4.003999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,32.01,34.0,1.990000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,34.0,36.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,36.006,40.008,4.0020000000000024,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,40.008,42.0,1.9919999999999973,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,42.0,44.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,44.006,48.008,4.0020000000000024,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,48.008,50.0,1.9919999999999973,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,50.0,52.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,52.006,56.008,4.0020000000000024,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,56.008,58.0,1.9919999999999973,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,58.0,60.004,2.003999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,60.004,64.006,4.0020000000000024,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,64.006,66.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,66.0,68.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,68.006,72.006,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,72.006,74.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,74.0,76.008,2.0079999999999956,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,76.008,80.008,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,80.008,82.0,1.9920000000000044,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,82.0,84.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,84.006,88.006,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,88.006,90.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,90.0,92.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,92.006,96.006,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,96.006,98.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,98.0,100.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,left_hand,right_hand,100.006,104.01,4.004000000000005,0.0,0,0.0,False,False,False
19::0::0,19,0,0,512,1.024,right_hand,left_hand,104.01,106.0,1.9899999999999949,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,4.012,8.014,4.002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,8.014,10.0,1.9860000000000007,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,10.0,12.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,12.006,16.01,4.004000000000001,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,16.01,18.0,1.9899999999999984,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,18.0,20.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,20.006,24.006,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,24.006,26.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,26.0,28.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,28.006,32.01,4.003999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,32.01,34.0,1.990000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,34.0,36.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,36.006,40.008,4.0020000000000024,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,40.008,42.0,1.9919999999999973,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,42.0,44.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,44.006,48.008,4.0020000000000024,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,48.008,50.0,1.9919999999999973,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,50.0,52.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,52.006,56.008,4.0020000000000024,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,56.008,58.0,1.9919999999999973,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,58.0,60.004,2.003999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,60.004,64.006,4.0020000000000024,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,64.006,66.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,66.0,68.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,68.006,72.006,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,72.006,74.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,74.0,76.008,2.0079999999999956,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,76.008,80.008,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,80.008,82.0,1.9920000000000044,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,82.0,84.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,84.006,88.006,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,88.006,90.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,90.0,92.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,92.006,96.006,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,96.006,98.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,98.0,100.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,left_hand,right_hand,100.006,104.01,4.004000000000005,0.0,0,0.0,False,False,False
19::0::0,19,0,0,536,1.072,right_hand,left_hand,104.01,106.0,1.9899999999999949,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,4.012,8.014,4.002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,8.014,10.0,1.9860000000000007,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,10.0,12.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,12.006,16.01,4.004000000000001,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,16.01,18.0,1.9899999999999984,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,18.0,20.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,20.006,24.006,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,24.006,26.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,26.0,28.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,28.006,32.01,4.003999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,32.01,34.0,1.990000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,34.0,36.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,36.006,40.008,4.0020000000000024,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,40.008,42.0,1.9919999999999973,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,42.0,44.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,44.006,48.008,4.0020000000000024,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,48.008,50.0,1.9919999999999973,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,50.0,52.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,52.006,56.008,4.0020000000000024,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,56.008,58.0,1.9919999999999973,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,58.0,60.004,2.003999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,60.004,64.006,4.0020000000000024,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,64.006,66.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,66.0,68.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,68.006,72.006,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,72.006,74.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,74.0,76.008,2.0079999999999956,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,76.008,80.008,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,80.008,82.0,1.9920000000000044,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,82.0,84.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,84.006,88.006,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,88.006,90.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,90.0,92.006,2.0060000000000002,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,92.006,96.006,4.0,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,left_hand,right_hand,96.006,98.0,1.9939999999999998,0.0,0,0.0,False,False,False
19::0::0,19,0,0,537,1.074,right_hand,left_hand,98.0,100.006,2.0060000000000002,0.0,0,0.0,False,False,False
