subject_id,fold_id,test_indices,true_labels,predictions,probabilities,accuracy,balanced_accuracy,confusion_matrix,prediction_histogram,collapse_diagnostics,parameter_count,trainable_parameter_count,training_seconds,seed,seed_ensemble,split_hash
sub-09,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0]","[[0.4937630295753479, 0.5062369704246521], [0.7497650384902954, 0.250234991312027], [0.5924261212348938, 0.4075738489627838], [0.5473522543907166, 0.45264768600463867], [0.8369326591491699, 0.16306734085083008], [0.6933017373085022, 0.3066982328891754], [0.6831435561180115, 0.3168564736843109], [0.6426903009414673, 0.3573096692562103]]",0.375,0.375,"[[3, 1], [4, 0]]","[7, 1]",{'collapsed': False},16932,15941,13.364198999945074,2026,[2026],39c12103adbfcf72
sub-09,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 0, 1, 0, 0, 1]","[[0.5780228972434998, 0.42197707295417786], [0.6169672012329102, 0.3830328583717346], [0.46885088086128235, 0.5311490893363953], [0.728169858455658, 0.27183014154434204], [0.44540297985076904, 0.554597020149231], [0.6503774523735046, 0.34962254762649536], [0.5587470531463623, 0.4412529766559601], [0.389568030834198, 0.6104320287704468]]",0.875,0.875,"[[4, 0], [1, 3]]","[5, 3]",{'collapsed': False},16932,15941,13.182615833124146,2026,[2026],3428be8934373007
sub-10,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1]","[[0.12962956726551056, 0.8703704476356506], [0.15176697075366974, 0.8482329845428467], [0.2042073905467987, 0.7957925796508789], [0.16608412563800812, 0.8339158296585083], [0.18110927939414978, 0.8188907504081726], [0.2820723354816437, 0.7179276347160339], [0.38166382908821106, 0.6183361411094666], [0.480937123298645, 0.5190629363059998]]",0.5,0.5,"[[0, 4], [0, 4]]","[0, 8]",{'collapsed': True},16932,15941,13.201126625062898,2026,[2026],a7bcc59841abbf2c
sub-10,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 1, 0, 1, 0, 0, 0]","[[0.49498632550239563, 0.505013644695282], [0.40433838963508606, 0.5956616997718811], [0.44557446241378784, 0.5544255971908569], [0.5336912870407104, 0.46630874276161194], [0.3621164560317993, 0.6378836035728455], [0.5803409218788147, 0.4196590781211853], [0.8340239524841309, 0.16597601771354675], [0.5485581159591675, 0.4514419138431549]]",0.75,0.75,"[[3, 1], [1, 3]]","[4, 4]",{'collapsed': False},16932,15941,13.215463541913778,2026,[2026],1c53c1a29fc322e7
sub-10,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0]","[[0.294238418340683, 0.7057615518569946], [0.8696967959403992, 0.1303032785654068], [0.736518383026123, 0.26348161697387695], [0.7527288794517517, 0.2472711205482483], [0.5650882124900818, 0.4349117577075958], [0.6546851396560669, 0.3453148305416107], [0.8489798903465271, 0.1510200947523117], [0.7734037637710571, 0.22659620642662048]]",0.625,0.625,"[[4, 0], [3, 1]]","[7, 1]",{'collapsed': False},16932,15941,13.169863125076517,2026,[2026],ea5cbac81b35a516
sub-10,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0]","[[0.9166820645332336, 0.08331791311502457], [0.5847506523132324, 0.41524937748908997], [0.6319206953048706, 0.3680793046951294], [0.7595402598381042, 0.24045974016189575], [0.6024804711341858, 0.39751946926116943], [0.7122514247894287, 0.2877486050128937], [0.10016489028930664, 0.8998351693153381], [0.8608039021492004, 0.13919609785079956]]",0.625,0.625,"[[4, 0], [3, 1]]","[7, 1]",{'collapsed': False},16932,15941,13.18277429183945,2026,[2026],39c12103adbfcf72
sub-10,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 0, 0, 1, 0, 0]","[[0.523797869682312, 0.47620218992233276], [0.43457159399986267, 0.5654283761978149], [0.31974509358406067, 0.6802549362182617], [0.7614264488220215, 0.23857347667217255], [0.6031173467636108, 0.39688265323638916], [0.36847490072250366, 0.6315250396728516], [0.7104257941246033, 0.2895742654800415], [0.6946231722831726, 0.3053767681121826]]",0.375,0.375,"[[2, 2], [3, 1]]","[5, 3]",{'collapsed': False},16932,15941,13.21333079203032,2026,[2026],3428be8934373007
sub-11,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 1]","[[0.3337610960006714, 0.6662389039993286], [0.23720909655094147, 0.762790858745575], [0.2816494405269623, 0.7183505892753601], [0.240089550614357, 0.7599104642868042], [0.5852307081222534, 0.41476932168006897], [0.35643038153648376, 0.6435695886611938], [0.1845390647649765, 0.8154609799385071], [0.3410203158855438, 0.6589797139167786]]",0.625,0.625,"[[1, 3], [0, 4]]","[1, 7]",{'collapsed': False},16932,15941,13.178415291942656,2026,[2026],a7bcc59841abbf2c
sub-11,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 1]","[[0.4157768487930298, 0.5842230916023254], [0.7907115817070007, 0.20928838849067688], [0.5154013633728027, 0.48459863662719727], [0.7975650429725647, 0.2024349421262741], [0.17962628602981567, 0.8203736543655396], [0.5090228319168091, 0.4909771978855133], [0.703609824180603, 0.29639020562171936], [0.4218057096004486, 0.578194260597229]]",0.875,0.875,"[[4, 0], [1, 3]]","[5, 3]",{'collapsed': False},16932,15941,13.187556958058849,2026,[2026],1c53c1a29fc322e7
sub-11,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[[0.10195507109165192, 0.8980449438095093], [0.2831629514694214, 0.7168369889259338], [0.2677645683288574, 0.7322354316711426], [0.757684588432312, 0.2423153966665268], [0.7704173922538757, 0.22958259284496307], [0.2812049388885498, 0.7187950015068054], [0.3253551721572876, 0.6746448278427124], [0.23132933676242828, 0.7686707377433777]]",0.75,0.75,"[[2, 2], [0, 4]]","[2, 6]",{'collapsed': False},16932,15941,13.218008041149005,2026,[2026],ea5cbac81b35a516
sub-11,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[0, 1, 0, 1, 0, 1, 0, 1]","[[0.6641405820846558, 0.335859477519989], [0.17388993501663208, 0.8261101245880127], [0.5189120769500732, 0.48108795285224915], [0.06318190693855286, 0.9368180632591248], [0.6255287528038025, 0.3744712471961975], [0.37332603335380554, 0.6266739964485168], [0.6216906905174255, 0.37830933928489685], [0.36520451307296753, 0.6347954869270325]]",0.75,0.75,"[[3, 1], [1, 3]]","[4, 4]",{'collapsed': False},16932,15941,13.200769291026518,2026,[2026],39c12103adbfcf72
sub-11,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]","[[0.268913596868515, 0.7310863733291626], [0.5502394437789917, 0.4497606158256531], [0.10364288836717606, 0.8963570594787598], [0.6887542605400085, 0.31124573945999146], [0.20963042974472046, 0.7903695702552795], [0.5683964490890503, 0.4316035509109497], [0.2673041820526123, 0.7326958179473877], [0.2593744397163391, 0.7406255602836609]]",0.875,0.875,"[[3, 1], [0, 4]]","[3, 5]",{'collapsed': False},16932,15941,13.153351458022371,2026,[2026],3428be8934373007
sub-12,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 1]","[[0.6131845116615295, 0.38681551814079285], [0.3312996029853821, 0.6687003970146179], [0.14486342668533325, 0.8551366329193115], [0.7341638207435608, 0.2658361494541168], [0.45584046840667725, 0.544159471988678], [0.7313677072525024, 0.26863229274749756], [0.7176169753074646, 0.2823830544948578], [0.13191111385822296, 0.8680889010429382]]",0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]",{'collapsed': False},16932,15941,13.229309958871454,2026,[2026],a7bcc59841abbf2c
sub-12,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 1, 0, 0, 0]","[[0.49906662106513977, 0.5009333491325378], [0.6289530992507935, 0.37104693055152893], [0.46821731328964233, 0.5317826867103577], [0.33743223547935486, 0.6625677347183228], [0.2229577749967575, 0.7770422697067261], [0.9203758239746094, 0.07962419837713242], [0.5432078242301941, 0.4567921757698059], [0.699138879776001, 0.30086109042167664]]",0.75,0.75,"[[3, 1], [1, 3]]","[4, 4]",{'collapsed': False},16932,15941,13.213830250082538,2026,[2026],1c53c1a29fc322e7
sub-12,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[[0.2946367561817169, 0.7053632140159607], [0.21168209612369537, 0.788317859172821], [0.394113153219223, 0.6058868169784546], [0.3429147005081177, 0.6570852398872375], [0.3347209393978119, 0.665278971195221], [0.21107709407806396, 0.788922905921936], [0.2780913710594177, 0.7219086289405823], [0.4640205204486847, 0.5359795093536377]]",0.5,0.5,"[[0, 4], [0, 4]]","[0, 8]",{'collapsed': True},16932,15941,13.203351125121117,2026,[2026],ea5cbac81b35a516
sub-12,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 0]","[[0.3565271496772766, 0.6434728503227234], [0.6869913935661316, 0.3130086362361908], [0.6797498464584351, 0.32025018334388733], [0.41359734535217285, 0.5864027142524719], [0.7741534113883972, 0.2258465737104416], [0.528795063495636, 0.4712049663066864], [0.6983137130737305, 0.30168625712394714], [0.8862242698669434, 0.11377578228712082]]",0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]",{'collapsed': False},16932,15941,13.188110207905993,2026,[2026],39c12103adbfcf72
sub-12,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 1]","[[0.47578588128089905, 0.5242141485214233], [0.6529732942581177, 0.3470267653465271], [0.514164388179779, 0.48583561182022095], [0.3193241357803345, 0.6806758046150208], [0.5103153586387634, 0.4896846413612366], [0.358762264251709, 0.641237735748291], [0.4500197172164917, 0.5499803423881531], [0.322749525308609, 0.6772505044937134]]",0.375,0.375,"[[1, 3], [2, 2]]","[3, 5]",{'collapsed': False},16932,15941,13.216014541918412,2026,[2026],3428be8934373007
sub-13,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 1, 1]","[[0.7536194920539856, 0.24638047814369202], [0.25299960374832153, 0.7470004558563232], [0.4382053017616272, 0.5617946982383728], [0.22084766626358032, 0.7791523337364197], [0.45027047395706177, 0.5497294664382935], [0.8892961740493774, 0.11070381850004196], [0.1822187304496765, 0.8177812695503235], [0.4598868489265442, 0.5401132106781006]]",0.5,0.5,"[[1, 3], [1, 3]]","[2, 6]",{'collapsed': False},16932,15941,13.174035582924262,2026,[2026],a7bcc59841abbf2c
sub-13,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[[0.24105553328990936, 0.7589443922042847], [0.4930839240550995, 0.5069160461425781], [0.32808637619018555, 0.6719135642051697], [0.27965477108955383, 0.7203451991081238], [0.27578094601631165, 0.7242190837860107], [0.38384684920310974, 0.6161531209945679], [0.41891664266586304, 0.581083357334137], [0.315826952457428, 0.684173047542572]]",0.5,0.5,"[[0, 4], [0, 4]]","[0, 8]",{'collapsed': True},16932,15941,13.193440249888226,2026,[2026],1c53c1a29fc322e7
sub-13,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 0]","[[0.19278372824192047, 0.8072162866592407], [0.24754217267036438, 0.7524577975273132], [0.7213037014007568, 0.2786962389945984], [0.36334070563316345, 0.6366592645645142], [0.4346679151058197, 0.5653319954872131], [0.6567450761795044, 0.343254953622818], [0.27180296182632446, 0.7281970381736755], [0.5776939392089844, 0.4223061203956604]]",0.375,0.375,"[[1, 3], [2, 2]]","[3, 5]",{'collapsed': False},16932,15941,13.261556040961295,2026,[2026],ea5cbac81b35a516
sub-13,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0]","[[0.4935443103313446, 0.5064557790756226], [0.4073117673397064, 0.5926882028579712], [0.4558902382850647, 0.5441097617149353], [0.15449988842010498, 0.845500111579895], [0.9094588160514832, 0.09054114669561386], [0.29996252059936523, 0.7000374794006348], [0.4924856126308441, 0.5075144171714783], [0.7101625204086304, 0.289837509393692]]",0.75,0.75,"[[2, 2], [0, 4]]","[2, 6]",{'collapsed': False},16932,15941,13.18543220916763,2026,[2026],39c12103adbfcf72
sub-13,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 0, 0, 1, 0]","[[0.05739440396428108, 0.9426055550575256], [0.6199497580528259, 0.38005033135414124], [0.27950695157051086, 0.7204930186271667], [0.7529993057250977, 0.24700073897838593], [0.7848122119903564, 0.21518775820732117], [0.6901850700378418, 0.3098149597644806], [0.47922223806381226, 0.5207777619361877], [0.594532310962677, 0.4054676592350006]]",0.625,0.625,"[[3, 1], [2, 2]]","[5, 3]",{'collapsed': False},16932,15941,13.193540917010978,2026,[2026],3428be8934373007
sub-14,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 1, 1, 1, 1]","[[0.5275655388832092, 0.47243446111679077], [0.1931128054857254, 0.8068872690200806], [0.6733832955360413, 0.32661664485931396], [0.47026076912879944, 0.5297392010688782], [0.24724726378917694, 0.7527527213096619], [0.1887889951467514, 0.8112109899520874], [0.26307031512260437, 0.736929714679718], [0.19060440361499786, 0.8093955516815186]]",0.25,0.25,"[[0, 4], [2, 2]]","[2, 6]",{'collapsed': False},16932,15941,13.22234100010246,2026,[2026],a7bcc59841abbf2c
sub-14,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[[0.4128290116786957, 0.5871710181236267], [0.6950586438179016, 0.304941326379776], [0.6808757185935974, 0.3191242814064026], [0.3736603856086731, 0.6263396143913269], [0.37772905826568604, 0.622270941734314], [0.4626709520816803, 0.5373291373252869], [0.528255045413971, 0.47174492478370667], [0.3995321989059448, 0.6004677414894104]]",0.625,0.625,"[[2, 2], [1, 3]]","[3, 5]",{'collapsed': False},16932,15941,13.322295541875064,2026,[2026],1c53c1a29fc322e7
sub-14,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 1, 1]","[[0.5877004265785217, 0.41229960322380066], [0.503672182559967, 0.49632778763771057], [0.3996236026287079, 0.6003764271736145], [0.12658531963825226, 0.8734146356582642], [0.40280067920684814, 0.5971993207931519], [0.3755910098552704, 0.624409019947052], [0.46466368436813354, 0.5353362560272217], [0.4757404625415802, 0.5242595672607422]]",0.5,0.5,"[[1, 3], [1, 3]]","[2, 6]",{'collapsed': False},16932,15941,13.179852875182405,2026,[2026],ea5cbac81b35a516
sub-14,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0]","[[0.4422401189804077, 0.5577598810195923], [0.7184049487113953, 0.28159502148628235], [0.811465859413147, 0.18853414058685303], [0.7150183916091919, 0.2849816083908081], [0.5473467707633972, 0.45265328884124756], [0.6724490523338318, 0.327551007270813], [0.6410635709762573, 0.3589363694190979], [0.8018747568130493, 0.19812525808811188]]",0.375,0.375,"[[3, 1], [4, 0]]","[7, 1]",{'collapsed': False},16932,15941,13.24421254079789,2026,[2026],39c12103adbfcf72
sub-14,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 1]","[[0.556790292263031, 0.4432096779346466], [0.6409937143325806, 0.3590063154697418], [0.43247365951538086, 0.5675263404846191], [0.5536437630653381, 0.4463562071323395], [0.3831970691680908, 0.6168029308319092], [0.34515073895454407, 0.6548492312431335], [0.30480504035949707, 0.6951950192451477], [0.45021751523017883, 0.5497825145721436]]",0.875,0.875,"[[3, 1], [0, 4]]","[3, 5]",{'collapsed': False},16932,15941,13.193901959108189,2026,[2026],3428be8934373007
sub-15,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 1, 1]","[[0.3404983580112457, 0.6595016717910767], [0.28934669494628906, 0.7106532454490662], [0.23709526658058167, 0.7629047632217407], [0.5863093137741089, 0.41369062662124634], [0.2907456159591675, 0.7092543840408325], [0.31460049748420715, 0.68539959192276], [0.46677157282829285, 0.5332284569740295], [0.38904526829719543, 0.6109547019004822]]",0.375,0.375,"[[0, 4], [1, 3]]","[1, 7]",{'collapsed': False},16932,15941,13.190768457949162,2026,[2026],a7bcc59841abbf2c
sub-15,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 0, 0, 1, 1]","[[0.6302202939987183, 0.36977967619895935], [0.4976196885108948, 0.5023802518844604], [0.4414021968841553, 0.5585978627204895], [0.6194057464599609, 0.38059431314468384], [0.6683166027069092, 0.33168333768844604], [0.70265132188797, 0.29734861850738525], [0.49872228503227234, 0.50127774477005], [0.4132908880710602, 0.5867091417312622]]",0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]",{'collapsed': False},16932,15941,13.206892415881157,2026,[2026],1c53c1a29fc322e7
sub-15,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 0]","[[0.4970633387565613, 0.5029367208480835], [0.5664583444595337, 0.4335416853427887], [0.5962421894073486, 0.40375781059265137], [0.3206275999546051, 0.6793724298477173], [0.3486599028110504, 0.651340126991272], [0.4401804506778717, 0.5598195195198059], [0.5165060758590698, 0.48349395394325256], [0.6144542694091797, 0.3855458199977875]]",0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]",{'collapsed': False},16932,15941,13.215898666996509,2026,[2026],ea5cbac81b35a516
sub-15,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[0, 0, 1, 1, 1, 1, 0, 0]","[[0.5670095086097717, 0.43299049139022827], [0.723232090473175, 0.27676790952682495], [0.4806354343891144, 0.519364595413208], [0.47993355989456177, 0.5200664401054382], [0.4762825667858124, 0.5237174034118652], [0.43581581115722656, 0.5641841292381287], [0.591385543346405, 0.4086143672466278], [0.5858480334281921, 0.41415199637413025]]",0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]",{'collapsed': False},16932,15941,13.200362000148743,2026,[2026],39c12103adbfcf72
sub-15,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 1]","[[0.5795663595199585, 0.4204336702823639], [0.5436589121818542, 0.45634111762046814], [0.5656135082244873, 0.43438655138015747], [0.48459601402282715, 0.5154039263725281], [0.4568297564983368, 0.5431702136993408], [0.3448885381221771, 0.6551114916801453], [0.5651078820228577, 0.4348921775817871], [0.4047144055366516, 0.5952855348587036]]",0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]",{'collapsed': False},16932,15941,13.20631116698496,2026,[2026],3428be8934373007
sub-16,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[[0.2982766628265381, 0.7017232775688171], [0.6587404608726501, 0.34125956892967224], [0.8618389964103699, 0.1381610482931137], [0.37968316674232483, 0.6203168630599976], [0.42370685935020447, 0.5762931108474731], [0.6595565676689148, 0.3404434025287628], [0.4890715479850769, 0.5109284520149231], [0.5470722317695618, 0.45292776823043823]]",0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]",{'collapsed': False},16932,15941,13.237760707968846,2026,[2026],a7bcc59841abbf2c
sub-16,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 0]","[[0.9414883255958557, 0.058511726558208466], [0.3642754852771759, 0.6357244849205017], [0.532038688659668, 0.4679613709449768], [0.6262773871421814, 0.3737226128578186], [0.35340186953544617, 0.6465981602668762], [0.782174289226532, 0.21782569587230682], [0.7450305223464966, 0.25496944785118103], [0.8229102492332458, 0.17708975076675415]]",0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]",{'collapsed': False},16932,15941,13.185339041985571,2026,[2026],1c53c1a29fc322e7
sub-16,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 1, 0, 0, 0, 1]","[[0.6377854347229004, 0.3622146248817444], [0.4791542589664459, 0.5208457112312317], [0.5721701383590698, 0.4278298318386078], [0.489374041557312, 0.5106260180473328], [0.5672034025192261, 0.4327966570854187], [0.5814549922943115, 0.41854506731033325], [0.6778476238250732, 0.322152316570282], [0.37148013710975647, 0.6285198330879211]]",0.375,0.375,"[[2, 2], [3, 1]]","[5, 3]",{'collapsed': False},16932,15941,13.192940874956548,2026,[2026],ea5cbac81b35a516
sub-16,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 0]","[[0.4927738606929779, 0.5072261095046997], [0.7004378437995911, 0.2995622158050537], [0.5875453948974609, 0.41245460510253906], [0.39431867003440857, 0.6056812405586243], [0.13977879285812378, 0.8602212071418762], [0.8907787799835205, 0.10922126471996307], [0.4506860375404358, 0.5493139028549194], [0.529420793056488, 0.47057923674583435]]",0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]",{'collapsed': False},16932,15941,13.25054766703397,2026,[2026],39c12103adbfcf72
sub-16,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 1]","[[0.6173408627510071, 0.38265907764434814], [0.3031309247016907, 0.6968691349029541], [0.4300476610660553, 0.5699523687362671], [0.24203674495220184, 0.757963240146637], [0.8193515539169312, 0.18064844608306885], [0.508463978767395, 0.4915359914302826], [0.36211082339286804, 0.6378890872001648], [0.49299901723861694, 0.5070009827613831]]",0.625,0.625,"[[2, 2], [1, 3]]","[3, 5]",{'collapsed': False},16932,15941,13.197752916021273,2026,[2026],3428be8934373007
sub-17,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 1]","[[0.16405539214611053, 0.8359445929527283], [0.30268236994743347, 0.6973176002502441], [0.37902316451072693, 0.6209768056869507], [0.16056859493255615, 0.8394314646720886], [0.3971601724624634, 0.6028397679328918], [0.4168247580528259, 0.5831753015518188], [0.852319598197937, 0.1476803570985794], [0.46369606256484985, 0.5363038778305054]]",0.625,0.625,"[[1, 3], [0, 4]]","[1, 7]",{'collapsed': False},16932,15941,13.18533195904456,2026,[2026],a7bcc59841abbf2c
sub-17,1,"[5, 8, 15, 22, 23, 28, 36, 39]","[1, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 1, 0]","[[0.6746892333030701, 0.32531076669692993], [0.5200359225273132, 0.4799640476703644], [0.7723752856254578, 0.22762472927570343], [0.7023208141326904, 0.29767927527427673], [0.916688084602356, 0.08331188559532166], [0.4179583787918091, 0.5820416212081909], [0.20642895996570587, 0.7935710549354553], [0.6149953603744507, 0.3850046396255493]]",0.25,0.25,"[[2, 2], [4, 0]]","[6, 2]",{'collapsed': False},16932,15941,13.207598167005926,2026,[2026],1c53c1a29fc322e7
sub-17,2,"[1, 2, 4, 6, 12, 17, 21, 33]","[1, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 1, 1, 0]","[[0.5048768520355225, 0.49512308835983276], [0.5019135475158691, 0.4980863630771637], [0.8904930949211121, 0.10950691252946854], [0.5727258324623108, 0.4272741675376892], [0.23679044842720032, 0.7632095813751221], [0.12828391790390015, 0.8717161417007446], [0.1238226592540741, 0.8761773705482483], [0.662802517414093, 0.33719751238822937]]",0.625,0.625,"[[3, 1], [2, 2]]","[5, 3]",{'collapsed': False},16932,15941,13.184438500087708,2026,[2026],ea5cbac81b35a516
sub-17,3,"[0, 9, 10, 19, 26, 27, 29, 34]","[0, 1, 0, 1, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 0]","[[0.5685552954673767, 0.4314447045326233], [0.407225102186203, 0.5927749276161194], [0.9095903635025024, 0.09040959179401398], [0.7244178056716919, 0.2755822241306305], [0.6824666857719421, 0.31753331422805786], [0.861251950263977, 0.13874799013137817], [0.3785552978515625, 0.6214447617530823], [0.8453254103660583, 0.15467457473278046]]",0.75,0.75,"[[4, 0], [2, 2]]","[6, 2]",{'collapsed': False},16932,15941,13.174664583057165,2026,[2026],39c12103adbfcf72
sub-17,4,"[14, 18, 25, 30, 31, 32, 35, 37]","[0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0]","[[0.22184763848781586, 0.7781522870063782], [0.6660630702972412, 0.3339369297027588], [0.5010650157928467, 0.4989350140094757], [0.8627744913101196, 0.13722547888755798], [0.803037703037262, 0.19696234166622162], [0.9429624676704407, 0.0570375993847847], [0.7025015354156494, 0.2974984645843506], [0.6647095084190369, 0.33529049158096313]]",0.375,0.375,"[[3, 1], [4, 0]]","[7, 1]",{'collapsed': False},16932,15941,13.216924333944917,2026,[2026],3428be8934373007
sub-18,0,"[3, 7, 11, 13, 16, 20, 24, 38]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 1, 1, 1]","[[0.5122727751731873, 0.48772725462913513], [0.2662375569343567, 0.7337624430656433], [0.5592544674873352, 0.4407455623149872], [0.48041146993637085, 0.5195885896682739], [0.6643149852752686, 0.3356850743293762], [0.07302753627300262, 0.926972508430481], [0.43791571259498596, 0.5620842576026917], [0.21173694729804993, 0.7882630825042725]]",0.375,0.375,"[[1, 3], [2, 2]]","[3, 5]",{'collapsed': False},16932,15941,13.217792458133772,2026,[2026],a7bcc59841abbf2c
