subject_id,n_windows,class_counts,preprocessed_shape,resampled_samples_per_trial,crop_start_sample,crop_stop_sample,target_window_samples,effective_window_duration_s,source_unit,final_model_unit,demean_mode,reference_mode,reference_timing,resample,effective_sfreq,filter_enabled,filter_low,filter_high,filter_method,mi_window_start_s,eog_correction,artifact_clip_mode,reject_bad_trials,normalization_mode,artifact_clip_applied,artifact_clip_percentile,artifact_clip_threshold,artifact_clip_changed_values,n_trials_before_reject,n_trials_after_reject,n_rejected_trials,rejection_skipped,pipeline_plan,runtime_steps
29,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,427.826539865696,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±427.8 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
30,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,177.06359092532878,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±177.1 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
31,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,227.4185719896308,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±227.4 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
32,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,222.0938610826395,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±222.1 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
33,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,428.78755776657084,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±428.8 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
34,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,629.4767417228219,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±629.5 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
35,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,995.1820082061867,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±995.2 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
36,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,151.89657611100216,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±151.9 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
37,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,460.9785655283186,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±461 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
38,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,383.28149211597486,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±383.3 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
39,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,615.2873125362572,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±615.3 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
40,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,723.825628824973,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±723.8 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
41,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,358.31384879925486,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±358.3 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
42,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,362.01402553149813,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±362 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
43,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,789.5740285939349,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±789.6 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
44,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,133.48309187116647,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±133.5 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
45,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,225.8218087447038,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±225.8 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
46,40,"[20, 20]","(40, 29, 537)",1024,256,793,537,4.1953125,microvolts,microvolts,trial_mean,average,before_resample_filter,True,128.0,True,0.5,40.0,fir,2.0,none,percentile,False,train_global_zscore,True,99.5,111.50870829731072,23200,40,40,0,False,"['[ON] source::select_eeg_channels | - select Liu EEG channels, drop CPz reference, EOG, and marker before model input', '[ON] source::demean | mode=trial_mean | baseline_window_s=[0.0, 2.0]', '[off] source::detrend | mode=none', '[off] source::eog_correction | mode=none', '[ON] source::artifact_clipping | mode=percentile | percentile=99.5', '[ON] mne_raw::reference | timing=before_resample_filter | mode=average', '[ON] mne_raw::resample | sfreq=128', '[ON] mne_raw::bandpass_filter | l_freq=0.5 | h_freq=40.0 | method=fir | phase=zero | fir_design=firwin', '[off] mne_raw::notch_filter | timing=after_bandpass', '[ON] window::crop_fixed_mi_window | start_s=2.0 | target_window_samples=537', '[off] window::bad_trial_rejection', '[ON] split::fold_safe_normalization | mode=train_global_zscore']","['select 29 EEG channels; drop CPz source reference, EOG, and marker', 'source demean: subtract trial/channel mean over time', 'source detrend skipped', 'EOG correction skipped', 'source artifact clipping: percentile 99.5% -> ±111.5 microvolts | changed_values=23200', 'convert source microvolts to MNE volts', 'average reference at before resample/filter', 'resample to 128 Hz', 'FIR bandpass 0.5–40.0 Hz | phase=zero | fir_design=firwin', 'convert MNE volts to model microvolts', 'crop fixed window samples [256:793]', 'bad-trial rejection skipped']"
