subject_id,label,hand,transductive_group_maps,state_naming_mode,feature,value
16,0,left,True,neutral,MS1_coverage,0.29295
16,1,right,True,neutral,MS1_coverage,0.3322
17,0,left,True,neutral,MS1_coverage,0.3153
17,1,right,True,neutral,MS1_coverage,0.2965
18,0,left,True,neutral,MS1_coverage,0.4558
18,1,right,True,neutral,MS1_coverage,0.46585
19,0,left,True,neutral,MS1_coverage,0.30385
19,1,right,True,neutral,MS1_coverage,0.27965
20,0,left,True,neutral,MS1_coverage,0.57135
20,1,right,True,neutral,MS1_coverage,0.45645
21,0,left,True,neutral,MS1_coverage,0.20775
21,1,right,True,neutral,MS1_coverage,0.221
22,0,left,True,neutral,MS1_coverage,0.2881
22,1,right,True,neutral,MS1_coverage,0.3465
23,0,left,True,neutral,MS1_coverage,0.24885
23,1,right,True,neutral,MS1_coverage,0.24
24,0,left,True,neutral,MS1_coverage,0.29295
24,1,right,True,neutral,MS1_coverage,0.2578
25,0,left,True,neutral,MS1_coverage,0.3724
25,1,right,True,neutral,MS1_coverage,0.2915
26,0,left,True,neutral,MS1_coverage,0.4491
26,1,right,True,neutral,MS1_coverage,0.45475
27,0,left,True,neutral,MS1_coverage,0.28905
27,1,right,True,neutral,MS1_coverage,0.29725
28,0,left,True,neutral,MS1_coverage,0.40255
28,1,right,True,neutral,MS1_coverage,0.38555
29,0,left,True,neutral,MS1_coverage,0.11495
29,1,right,True,neutral,MS1_coverage,0.1282
30,0,left,True,neutral,MS1_coverage,0.1443
30,1,right,True,neutral,MS1_coverage,0.18475
31,0,left,True,neutral,MS1_coverage,0.18985
31,1,right,True,neutral,MS1_coverage,0.19275
32,0,left,True,neutral,MS1_coverage,0.25635
32,1,right,True,neutral,MS1_coverage,0.2359
33,0,left,True,neutral,MS1_coverage,0.2432
33,1,right,True,neutral,MS1_coverage,0.2774
34,0,left,True,neutral,MS1_coverage,0.56765
34,1,right,True,neutral,MS1_coverage,0.58045
35,0,left,True,neutral,MS1_coverage,0.21105
35,1,right,True,neutral,MS1_coverage,0.1957
36,0,left,True,neutral,MS1_coverage,0.35575
36,1,right,True,neutral,MS1_coverage,0.367
37,0,left,True,neutral,MS1_coverage,0.5216
37,1,right,True,neutral,MS1_coverage,0.55735
38,0,left,True,neutral,MS1_coverage,0.2995
38,1,right,True,neutral,MS1_coverage,0.2789
39,0,left,True,neutral,MS1_coverage,0.26075
39,1,right,True,neutral,MS1_coverage,0.3098
40,0,left,True,neutral,MS1_coverage,0.46165
40,1,right,True,neutral,MS1_coverage,0.45175
41,0,left,True,neutral,MS1_coverage,0.3181
41,1,right,True,neutral,MS1_coverage,0.3929
42,0,left,True,neutral,MS1_coverage,0.33895
42,1,right,True,neutral,MS1_coverage,0.3897
43,0,left,True,neutral,MS1_coverage,0.19635
43,1,right,True,neutral,MS1_coverage,0.2704
44,0,left,True,neutral,MS1_coverage,0.4452
44,1,right,True,neutral,MS1_coverage,0.4323
45,0,left,True,neutral,MS1_coverage,0.3672
45,1,right,True,neutral,MS1_coverage,0.39485
46,0,left,True,neutral,MS1_coverage,0.1914
46,1,right,True,neutral,MS1_coverage,0.2037
47,0,left,True,neutral,MS1_coverage,0.3597
47,1,right,True,neutral,MS1_coverage,0.3967
48,0,left,True,neutral,MS1_coverage,0.4198
48,1,right,True,neutral,MS1_coverage,0.4091
49,0,left,True,neutral,MS1_coverage,0.2308
49,1,right,True,neutral,MS1_coverage,0.2396
50,0,left,True,neutral,MS1_coverage,0.29005
50,1,right,True,neutral,MS1_coverage,0.289
1,0,left,True,neutral,MS2_duration,0.02216579223504722
1,1,right,True,neutral,MS2_duration,0.0227
2,0,left,True,neutral,MS2_duration,0.018627615062761508
2,1,right,True,neutral,MS2_duration,0.020086438152011925
3,0,left,True,neutral,MS2_duration,0.024993039443155455
3,1,right,True,neutral,MS2_duration,0.02144693140794224
4,0,left,True,neutral,MS2_duration,0.017402225755166933
4,1,right,True,neutral,MS2_duration,0.017921862011637573
5,0,left,True,neutral,MS2_duration,0.012079640333975596
5,1,right,True,neutral,MS2_duration,0.012005188067444878
6,0,left,True,neutral,MS2_duration,0.034484375000000005
6,1,right,True,neutral,MS2_duration,0.03690445859872612
7,0,left,True,neutral,MS2_duration,0.02011867364746946
7,1,right,True,neutral,MS2_duration,0.0192406576980568
8,0,left,True,neutral,MS2_duration,0.024811693895098883
8,1,right,True,neutral,MS2_duration,0.027573283858998144
9,0,left,True,neutral,MS2_duration,0.020277628032345014
9,1,right,True,neutral,MS2_duration,0.02132871012482663
10,0,left,True,neutral,MS2_duration,0.02386105263157895
10,1,right,True,neutral,MS2_duration,0.023954451345755697
11,0,left,True,neutral,MS2_duration,0.025906093906093913
11,1,right,True,neutral,MS2_duration,0.02670465337132004
12,0,left,True,neutral,MS2_duration,0.020132953466286803
12,1,right,True,neutral,MS2_duration,0.02154903943377149
13,0,left,True,neutral,MS2_duration,0.022954773869346735
13,1,right,True,neutral,MS2_duration,0.021175292153589313
14,0,left,True,neutral,MS2_duration,0.02016852146263911
14,1,right,True,neutral,MS2_duration,0.019875968992248062
15,0,left,True,neutral,MS2_duration,0.011909326424870468
15,1,right,True,neutral,MS2_duration,0.011989657401422108
16,0,left,True,neutral,MS2_duration,0.025168181818181822
16,1,right,True,neutral,MS2_duration,0.02383152827918171
17,0,left,True,neutral,MS2_duration,0.017876582278481015
17,1,right,True,neutral,MS2_duration,0.01897659906396256
18,0,left,True,neutral,MS2_duration,0.01602148612354521
18,1,right,True,neutral,MS2_duration,0.01643760683760684
19,0,left,True,neutral,MS2_duration,0.022729641693811076
19,1,right,True,neutral,MS2_duration,0.022789049919484702
20,0,left,True,neutral,MS2_duration,0.017675870348139257
20,1,right,True,neutral,MS2_duration,0.018888412017167386
21,0,left,True,neutral,MS2_duration,0.019524324324324327
21,1,right,True,neutral,MS2_duration,0.019107715813598165
22,0,left,True,neutral,MS2_duration,0.018265625000000004
22,1,right,True,neutral,MS2_duration,0.017188983855650524
23,0,left,True,neutral,MS2_duration,0.021484472049689445
23,1,right,True,neutral,MS2_duration,0.019912320483749055
24,0,left,True,neutral,MS2_duration,0.025173626373626377
24,1,right,True,neutral,MS2_duration,0.024539278131634822
25,0,left,True,neutral,MS2_duration,0.022106406080347453
25,1,right,True,neutral,MS2_duration,0.020373232799245994
26,0,left,True,neutral,MS2_duration,0.021856801909307878
26,1,right,True,neutral,MS2_duration,0.022440097799511005
27,0,left,True,neutral,MS2_duration,0.022948176583493286
27,1,right,True,neutral,MS2_duration,0.0235810205908684
28,0,left,True,neutral,MS2_duration,0.013595290654893304
28,1,right,True,neutral,MS2_duration,0.013665671641791046
29,0,left,True,neutral,MS2_duration,0.026393282015395383
29,1,right,True,neutral,MS2_duration,0.02660553129548763
30,0,left,True,neutral,MS2_duration,0.030903553299492386
30,1,right,True,neutral,MS2_duration,0.029071975497702914
31,0,left,True,neutral,MS2_duration,0.02657578187650361
31,1,right,True,neutral,MS2_duration,0.026718286655683696
32,0,left,True,neutral,MS2_duration,0.01692524682651622
32,1,right,True,neutral,MS2_duration,0.016930035335689046
33,0,left,True,neutral,MS2_duration,0.019571428571428573
33,1,right,True,neutral,MS2_duration,0.018241032998565283
34,0,left,True,neutral,MS2_duration,0.02216393442622951
34,1,right,True,neutral,MS2_duration,0.02830769230769231
35,0,left,True,neutral,MS2_duration,0.02308366533864542
35,1,right,True,neutral,MS2_duration,0.022658823529411766
36,0,left,True,neutral,MS2_duration,0.03018803418803419
36,1,right,True,neutral,MS2_duration,0.0316875
37,0,left,True,neutral,MS2_duration,0.0230996640537514
37,1,right,True,neutral,MS2_duration,0.021661904761904764
38,0,left,True,neutral,MS2_duration,0.018738019169329073
38,1,right,True,neutral,MS2_duration,0.019104079933388845
39,0,left,True,neutral,MS2_duration,0.0256318407960199
39,1,right,True,neutral,MS2_duration,0.02586690328305235
40,0,left,True,neutral,MS2_duration,0.029264305177111722
40,1,right,True,neutral,MS2_duration,0.026423751686909584
41,0,left,True,neutral,MS2_duration,0.01774961832061069
41,1,right,True,neutral,MS2_duration,0.017956696070569367
42,0,left,True,neutral,MS2_duration,0.02593439550140581
42,1,right,True,neutral,MS2_duration,0.025232989690721654
43,0,left,True,neutral,MS2_duration,0.028710124826629685
43,1,right,True,neutral,MS2_duration,0.030375000000000003
44,0,left,True,neutral,MS2_duration,0.019810508182601206
44,1,right,True,neutral,MS2_duration,0.017742193755004004
45,0,left,True,neutral,MS2_duration,0.019632414369256473
45,1,right,True,neutral,MS2_duration,0.017502198768689536
46,0,left,True,neutral,MS2_duration,0.020394316163410305
46,1,right,True,neutral,MS2_duration,0.01981712385702411
47,0,left,True,neutral,MS2_duration,0.020656462585034015
47,1,right,True,neutral,MS2_duration,0.021052810902896082
48,0,left,True,neutral,MS2_duration,0.020155778894472363
48,1,right,True,neutral,MS2_duration,0.023186903137789906
49,0,left,True,neutral,MS2_duration,0.011637299035369775
49,1,right,True,neutral,MS2_duration,0.011931713722915302
50,0,left,True,neutral,MS2_duration,0.023488721804511278
50,1,right,True,neutral,MS2_duration,0.02208843537414966
1,0,left,True,neutral,MS2_occurrence,11.9125
1,1,right,True,neutral,MS2_occurrence,13.5
2,0,left,True,neutral,MS2_occurrence,17.925
2,1,right,True,neutral,MS2_occurrence,16.775
3,0,left,True,neutral,MS2_occurrence,16.1625
3,1,right,True,neutral,MS2_occurrence,17.3125
4,0,left,True,neutral,MS2_occurrence,15.725
4,1,right,True,neutral,MS2_occurrence,15.0375
5,0,left,True,neutral,MS2_occurrence,19.4625
5,1,right,True,neutral,MS2_occurrence,19.275
6,0,left,True,neutral,MS2_occurrence,12.8
6,1,right,True,neutral,MS2_occurrence,11.775
7,0,left,True,neutral,MS2_occurrence,14.325
7,1,right,True,neutral,MS2_occurrence,16.725
8,0,left,True,neutral,MS2_occurrence,14.5375
8,1,right,True,neutral,MS2_occurrence,13.475
9,0,left,True,neutral,MS2_occurrence,18.55
9,1,right,True,neutral,MS2_occurrence,18.025
10,0,left,True,neutral,MS2_occurrence,11.875
10,1,right,True,neutral,MS2_occurrence,12.075
11,0,left,True,neutral,MS2_occurrence,12.5125
11,1,right,True,neutral,MS2_occurrence,13.1625
12,0,left,True,neutral,MS2_occurrence,13.1625
12,1,right,True,neutral,MS2_occurrence,12.3625
13,0,left,True,neutral,MS2_occurrence,7.4625
13,1,right,True,neutral,MS2_occurrence,7.4875
14,0,left,True,neutral,MS2_occurrence,15.725
14,1,right,True,neutral,MS2_occurrence,14.5125
15,0,left,True,neutral,MS2_occurrence,19.3
15,1,right,True,neutral,MS2_occurrence,19.3375
16,0,left,True,neutral,MS2_occurrence,11.0
16,1,right,True,neutral,MS2_occurrence,10.3875
17,0,left,True,neutral,MS2_occurrence,15.8
17,1,right,True,neutral,MS2_occurrence,16.025
18,0,left,True,neutral,MS2_occurrence,13.9625
18,1,right,True,neutral,MS2_occurrence,14.625
19,0,left,True,neutral,MS2_occurrence,15.35
19,1,right,True,neutral,MS2_occurrence,15.525
20,0,left,True,neutral,MS2_occurrence,10.4125
20,1,right,True,neutral,MS2_occurrence,11.65
21,0,left,True,neutral,MS2_occurrence,16.1875
21,1,right,True,neutral,MS2_occurrence,16.3625
22,0,left,True,neutral,MS2_occurrence,12.8
22,1,right,True,neutral,MS2_occurrence,13.1625
23,0,left,True,neutral,MS2_occurrence,16.1
23,1,right,True,neutral,MS2_occurrence,16.5375
24,0,left,True,neutral,MS2_occurrence,11.375
24,1,right,True,neutral,MS2_occurrence,11.775
25,0,left,True,neutral,MS2_occurrence,11.5125
25,1,right,True,neutral,MS2_occurrence,13.2625
26,0,left,True,neutral,MS2_occurrence,10.475
26,1,right,True,neutral,MS2_occurrence,10.225
27,0,left,True,neutral,MS2_occurrence,13.025
27,1,right,True,neutral,MS2_occurrence,13.9625
28,0,left,True,neutral,MS2_occurrence,16.9875
28,1,right,True,neutral,MS2_occurrence,16.75
29,0,left,True,neutral,MS2_occurrence,17.8625
29,1,right,True,neutral,MS2_occurrence,17.175
30,0,left,True,neutral,MS2_occurrence,17.2375
30,1,right,True,neutral,MS2_occurrence,16.325
31,0,left,True,neutral,MS2_occurrence,15.5875
31,1,right,True,neutral,MS2_occurrence,15.175
32,0,left,True,neutral,MS2_occurrence,17.725
32,1,right,True,neutral,MS2_occurrence,17.6875
33,0,left,True,neutral,MS2_occurrence,17.15
33,1,right,True,neutral,MS2_occurrence,17.425
34,0,left,True,neutral,MS2_occurrence,8.3875
34,1,right,True,neutral,MS2_occurrence,7.3125
35,0,left,True,neutral,MS2_occurrence,12.55
35,1,right,True,neutral,MS2_occurrence,12.75
36,0,left,True,neutral,MS2_occurrence,10.2375
36,1,right,True,neutral,MS2_occurrence,9.6
37,0,left,True,neutral,MS2_occurrence,11.1625
37,1,right,True,neutral,MS2_occurrence,10.5
38,0,left,True,neutral,MS2_occurrence,15.65
38,1,right,True,neutral,MS2_occurrence,15.0125
39,0,left,True,neutral,MS2_occurrence,15.075
39,1,right,True,neutral,MS2_occurrence,14.0875
40,0,left,True,neutral,MS2_occurrence,9.175
40,1,right,True,neutral,MS2_occurrence,9.2625
41,0,left,True,neutral,MS2_occurrence,16.375
41,1,right,True,neutral,MS2_occurrence,15.5875
42,0,left,True,neutral,MS2_occurrence,13.3375
42,1,right,True,neutral,MS2_occurrence,12.125
43,0,left,True,neutral,MS2_occurrence,9.0125
43,1,right,True,neutral,MS2_occurrence,8.4
44,0,left,True,neutral,MS2_occurrence,14.5125
44,1,right,True,neutral,MS2_occurrence,15.6125
45,0,left,True,neutral,MS2_occurrence,14.9625
45,1,right,True,neutral,MS2_occurrence,14.2125
46,0,left,True,neutral,MS2_occurrence,14.075
46,1,right,True,neutral,MS2_occurrence,15.0375
47,0,left,True,neutral,MS2_occurrence,14.7
47,1,right,True,neutral,MS2_occurrence,14.675
48,0,left,True,neutral,MS2_occurrence,9.95
48,1,right,True,neutral,MS2_occurrence,9.1625
49,0,left,True,neutral,MS2_occurrence,19.4375
49,1,right,True,neutral,MS2_occurrence,19.0375
50,0,left,True,neutral,MS2_occurrence,14.9625
50,1,right,True,neutral,MS2_occurrence,14.7
1,0,left,True,neutral,MS2_coverage,0.26405
1,1,right,True,neutral,MS2_coverage,0.30645
2,0,left,True,neutral,MS2_coverage,0.3339
2,1,right,True,neutral,MS2_coverage,0.33695
3,0,left,True,neutral,MS2_coverage,0.40395
3,1,right,True,neutral,MS2_coverage,0.3713
4,0,left,True,neutral,MS2_coverage,0.27365
4,1,right,True,neutral,MS2_coverage,0.2695
5,0,left,True,neutral,MS2_coverage,0.2351
5,1,right,True,neutral,MS2_coverage,0.2314
6,0,left,True,neutral,MS2_coverage,0.4414
6,1,right,True,neutral,MS2_coverage,0.43455
7,0,left,True,neutral,MS2_coverage,0.2882
7,1,right,True,neutral,MS2_coverage,0.3218
8,0,left,True,neutral,MS2_coverage,0.3607
8,1,right,True,neutral,MS2_coverage,0.37155
9,0,left,True,neutral,MS2_coverage,0.37615
9,1,right,True,neutral,MS2_coverage,0.38445
10,0,left,True,neutral,MS2_coverage,0.28335
10,1,right,True,neutral,MS2_coverage,0.28925
11,0,left,True,neutral,MS2_coverage,0.32415
11,1,right,True,neutral,MS2_coverage,0.3515
12,0,left,True,neutral,MS2_coverage,0.265
12,1,right,True,neutral,MS2_coverage,0.2664
13,0,left,True,neutral,MS2_coverage,0.1713
13,1,right,True,neutral,MS2_coverage,0.15855
14,0,left,True,neutral,MS2_coverage,0.31715
14,1,right,True,neutral,MS2_coverage,0.28845
15,0,left,True,neutral,MS2_coverage,0.22985
15,1,right,True,neutral,MS2_coverage,0.23185
16,0,left,True,neutral,MS2_coverage,0.27685
16,1,right,True,neutral,MS2_coverage,0.24755
17,0,left,True,neutral,MS2_coverage,0.28245
17,1,right,True,neutral,MS2_coverage,0.3041
18,0,left,True,neutral,MS2_coverage,0.2237
18,1,right,True,neutral,MS2_coverage,0.2404
19,0,left,True,neutral,MS2_coverage,0.3489
19,1,right,True,neutral,MS2_coverage,0.3538
20,0,left,True,neutral,MS2_coverage,0.18405
20,1,right,True,neutral,MS2_coverage,0.22005
21,0,left,True,neutral,MS2_coverage,0.31605
21,1,right,True,neutral,MS2_coverage,0.31265
22,0,left,True,neutral,MS2_coverage,0.2338
22,1,right,True,neutral,MS2_coverage,0.22625
23,0,left,True,neutral,MS2_coverage,0.3459
23,1,right,True,neutral,MS2_coverage,0.3293
24,0,left,True,neutral,MS2_coverage,0.28635
24,1,right,True,neutral,MS2_coverage,0.28895
25,0,left,True,neutral,MS2_coverage,0.2545
25,1,right,True,neutral,MS2_coverage,0.2702
26,0,left,True,neutral,MS2_coverage,0.22895
26,1,right,True,neutral,MS2_coverage,0.22945
27,0,left,True,neutral,MS2_coverage,0.2989
27,1,right,True,neutral,MS2_coverage,0.32925
28,0,left,True,neutral,MS2_coverage,0.23095
28,1,right,True,neutral,MS2_coverage,0.2289
29,0,left,True,neutral,MS2_coverage,0.47145
29,1,right,True,neutral,MS2_coverage,0.45695
30,0,left,True,neutral,MS2_coverage,0.5327
30,1,right,True,neutral,MS2_coverage,0.4746
31,0,left,True,neutral,MS2_coverage,0.41425
31,1,right,True,neutral,MS2_coverage,0.40545
32,0,left,True,neutral,MS2_coverage,0.3
32,1,right,True,neutral,MS2_coverage,0.29945
33,0,left,True,neutral,MS2_coverage,0.33565
33,1,right,True,neutral,MS2_coverage,0.31785
34,0,left,True,neutral,MS2_coverage,0.1859
34,1,right,True,neutral,MS2_coverage,0.207
35,0,left,True,neutral,MS2_coverage,0.2897
35,1,right,True,neutral,MS2_coverage,0.2889
36,0,left,True,neutral,MS2_coverage,0.30905
36,1,right,True,neutral,MS2_coverage,0.3042
37,0,left,True,neutral,MS2_coverage,0.25785
37,1,right,True,neutral,MS2_coverage,0.22745
38,0,left,True,neutral,MS2_coverage,0.29325
38,1,right,True,neutral,MS2_coverage,0.2868
39,0,left,True,neutral,MS2_coverage,0.3864
39,1,right,True,neutral,MS2_coverage,0.3644
40,0,left,True,neutral,MS2_coverage,0.2685
40,1,right,True,neutral,MS2_coverage,0.24475
41,0,left,True,neutral,MS2_coverage,0.29065
41,1,right,True,neutral,MS2_coverage,0.2799
42,0,left,True,neutral,MS2_coverage,0.3459
42,1,right,True,neutral,MS2_coverage,0.30595
43,0,left,True,neutral,MS2_coverage,0.25875
43,1,right,True,neutral,MS2_coverage,0.25515
44,0,left,True,neutral,MS2_coverage,0.2875
44,1,right,True,neutral,MS2_coverage,0.277
45,0,left,True,neutral,MS2_coverage,0.29375
45,1,right,True,neutral,MS2_coverage,0.24875
46,0,left,True,neutral,MS2_coverage,0.28705
46,1,right,True,neutral,MS2_coverage,0.298
47,0,left,True,neutral,MS2_coverage,0.30365
47,1,right,True,neutral,MS2_coverage,0.30895
48,0,left,True,neutral,MS2_coverage,0.20055
48,1,right,True,neutral,MS2_coverage,0.21245
49,0,left,True,neutral,MS2_coverage,0.2262
49,1,right,True,neutral,MS2_coverage,0.22715
50,0,left,True,neutral,MS2_coverage,0.35145
50,1,right,True,neutral,MS2_coverage,0.3247
1,0,left,True,neutral,MS3_duration,0.010416861826697894
1,1,right,True,neutral,MS3_duration,0.010771573604060914
2,0,left,True,neutral,MS3_duration,0.009245080500894455
2,1,right,True,neutral,MS3_duration,0.008987755102040817
3,0,left,True,neutral,MS3_duration,0.009571764705882354
3,1,right,True,neutral,MS3_duration,0.009703853955375255
4,0,left,True,neutral,MS3_duration,0.01027807486631016
4,1,right,True,neutral,MS3_duration,0.01030040595399188
5,0,left,True,neutral,MS3_duration,0.012866822429906543
5,1,right,True,neutral,MS3_duration,0.012832151300236409
6,0,left,True,neutral,MS3_duration,0.013694267515923569
6,1,right,True,neutral,MS3_duration,0.013853281853281855
7,0,left,True,neutral,MS3_duration,0.017981132075471702
7,1,right,True,neutral,MS3_duration,0.010187290969899666
8,0,left,True,neutral,MS3_duration,0.015586394557823131
8,1,right,True,neutral,MS3_duration,0.017977812995245642
9,0,left,True,neutral,MS3_duration,0.009347962382445141
9,1,right,True,neutral,MS3_duration,0.009022767075306483
10,0,left,True,neutral,MS3_duration,0.010097222222222223
10,1,right,True,neutral,MS3_duration,0.009674418604651165
11,0,left,True,neutral,MS3_duration,0.023867088607594938
11,1,right,True,neutral,MS3_duration,0.019587168758716876
12,0,left,True,neutral,MS3_duration,0.015272727272727273
12,1,right,True,neutral,MS3_duration,0.010490765171503958
13,0,left,True,neutral,MS3_duration,0.012251046025104604
13,1,right,True,neutral,MS3_duration,0.014
14,0,left,True,neutral,MS3_duration,0.010792982456140352
14,1,right,True,neutral,MS3_duration,0.011177339901477833
15,0,left,True,neutral,MS3_duration,0.01358809523809524
15,1,right,True,neutral,MS3_duration,0.013231308411214953
16,0,left,True,neutral,MS3_duration,0.014570637119113572
16,1,right,True,neutral,MS3_duration,0.01422360248447205
17,0,left,True,neutral,MS3_duration,0.010669131238447321
17,1,right,True,neutral,MS3_duration,0.010862669245647973
18,0,left,True,neutral,MS3_duration,0.01064628820960699
18,1,right,True,neutral,MS3_duration,0.010370689655172417
19,0,left,True,neutral,MS3_duration,0.009012285012285013
19,1,right,True,neutral,MS3_duration,0.010061176470588237
20,0,left,True,neutral,MS3_duration,0.012402877697841728
20,1,right,True,neutral,MS3_duration,0.01406871609403255
21,0,left,True,neutral,MS3_duration,0.013959644874899112
21,1,right,True,neutral,MS3_duration,0.013328149300155521
22,0,left,True,neutral,MS3_duration,0.019384288747346073
22,1,right,True,neutral,MS3_duration,0.016743639921722116
23,0,left,True,neutral,MS3_duration,0.009567567567567568
23,1,right,True,neutral,MS3_duration,0.00966346153846154
24,0,left,True,neutral,MS3_duration,0.0333416149068323
24,1,right,True,neutral,MS3_duration,0.026167146974063405
25,0,left,True,neutral,MS3_duration,0.00911864406779661
25,1,right,True,neutral,MS3_duration,0.009498412698412699
26,0,left,True,neutral,MS3_duration,0.010411347517730497
26,1,right,True,neutral,MS3_duration,0.010200956937799044
27,0,left,True,neutral,MS3_duration,0.015064327485380119
27,1,right,True,neutral,MS3_duration,0.014896551724137933
28,0,left,True,neutral,MS3_duration,0.007197831978319785
28,1,right,True,neutral,MS3_duration,0.00750132625994695
29,0,left,True,neutral,MS3_duration,0.01129873772791024
29,1,right,True,neutral,MS3_duration,0.011831831831831834
30,0,left,True,neutral,MS3_duration,0.0124043321299639
30,1,right,True,neutral,MS3_duration,0.012513457556935819
31,0,left,True,neutral,MS3_duration,0.009026178010471205
31,1,right,True,neutral,MS3_duration,0.013244897959183674
32,0,left,True,neutral,MS3_duration,0.009782857142857143
32,1,right,True,neutral,MS3_duration,0.00994459833795014
33,0,left,True,neutral,MS3_duration,0.010478599221789885
33,1,right,True,neutral,MS3_duration,0.01022035323801514
34,0,left,True,neutral,MS3_duration,0.018863309352517985
34,1,right,True,neutral,MS3_duration,0.019272727272727275
35,0,left,True,neutral,MS3_duration,0.02246666666666667
35,1,right,True,neutral,MS3_duration,0.02409506398537477
36,0,left,True,neutral,MS3_duration,0.011372197309417043
36,1,right,True,neutral,MS3_duration,0.011885167464114835
37,0,left,True,neutral,MS3_duration,0.011504531722054383
37,1,right,True,neutral,MS3_duration,0.013328990228013031
38,0,left,True,neutral,MS3_duration,0.011433911882510013
38,1,right,True,neutral,MS3_duration,0.012199999999999999
39,0,left,True,neutral,MS3_duration,0.01580555555555556
39,1,right,True,neutral,MS3_duration,0.015992438563327032
40,0,left,True,neutral,MS3_duration,0.019550802139037433
40,1,right,True,neutral,MS3_duration,0.022317380352644835
41,0,left,True,neutral,MS3_duration,0.008621809744779583
41,1,right,True,neutral,MS3_duration,0.009082474226804126
42,0,left,True,neutral,MS3_duration,0.009901639344262294
42,1,right,True,neutral,MS3_duration,0.009879858657243817
43,0,left,True,neutral,MS3_duration,0.01789473684210527
43,1,right,True,neutral,MS3_duration,0.01633699633699634
44,0,left,True,neutral,MS3_duration,0.009449838187702267
44,1,right,True,neutral,MS3_duration,0.007905511811023622
45,0,left,True,neutral,MS3_duration,0.008378698224852073
45,1,right,True,neutral,MS3_duration,0.009064102564102564
46,0,left,True,neutral,MS3_duration,0.011020576131687247
46,1,right,True,neutral,MS3_duration,0.010821052631578948
47,0,left,True,neutral,MS3_duration,0.015155737704918036
47,1,right,True,neutral,MS3_duration,0.013808219178082191
48,0,left,True,neutral,MS3_duration,0.01582191780821918
48,1,right,True,neutral,MS3_duration,0.018430868167202574
49,0,left,True,neutral,MS3_duration,0.013277192982456141
49,1,right,True,neutral,MS3_duration,0.0131697438951757
50,0,left,True,neutral,MS3_duration,0.013228714524207014
50,1,right,True,neutral,MS3_duration,0.013880749574105622
1,0,left,True,neutral,MS3_occurrence,5.3375
1,1,right,True,neutral,MS3_occurrence,4.925
2,0,left,True,neutral,MS3_occurrence,6.9875
2,1,right,True,neutral,MS3_occurrence,6.125
3,0,left,True,neutral,MS3_occurrence,5.3125
3,1,right,True,neutral,MS3_occurrence,6.1625
4,0,left,True,neutral,MS3_occurrence,9.35
4,1,right,True,neutral,MS3_occurrence,9.2375
5,0,left,True,neutral,MS3_occurrence,21.4
5,1,right,True,neutral,MS3_occurrence,21.15
6,0,left,True,neutral,MS3_occurrence,3.925
6,1,right,True,neutral,MS3_occurrence,3.2375
7,0,left,True,neutral,MS3_occurrence,7.95
7,1,right,True,neutral,MS3_occurrence,7.475
8,0,left,True,neutral,MS3_occurrence,9.1875
8,1,right,True,neutral,MS3_occurrence,7.8875
9,0,left,True,neutral,MS3_occurrence,7.975
9,1,right,True,neutral,MS3_occurrence,7.1375
10,0,left,True,neutral,MS3_occurrence,3.6
10,1,right,True,neutral,MS3_occurrence,3.7625
11,0,left,True,neutral,MS3_occurrence,7.9
11,1,right,True,neutral,MS3_occurrence,8.9625
12,0,left,True,neutral,MS3_occurrence,5.0875
12,1,right,True,neutral,MS3_occurrence,4.7375
13,0,left,True,neutral,MS3_occurrence,2.9875
13,1,right,True,neutral,MS3_occurrence,3.275
14,0,left,True,neutral,MS3_occurrence,10.6875
14,1,right,True,neutral,MS3_occurrence,10.15
15,0,left,True,neutral,MS3_occurrence,21.0
15,1,right,True,neutral,MS3_occurrence,21.4
16,0,left,True,neutral,MS3_occurrence,4.5125
16,1,right,True,neutral,MS3_occurrence,4.025
17,0,left,True,neutral,MS3_occurrence,6.7625
17,1,right,True,neutral,MS3_occurrence,6.4625
18,0,left,True,neutral,MS3_occurrence,11.45
18,1,right,True,neutral,MS3_occurrence,11.6
19,0,left,True,neutral,MS3_occurrence,5.0875
19,1,right,True,neutral,MS3_occurrence,5.3125
20,0,left,True,neutral,MS3_occurrence,5.2125
20,1,right,True,neutral,MS3_occurrence,6.9125
21,0,left,True,neutral,MS3_occurrence,15.4875
21,1,right,True,neutral,MS3_occurrence,16.075
22,0,left,True,neutral,MS3_occurrence,11.775
22,1,right,True,neutral,MS3_occurrence,12.775
23,0,left,True,neutral,MS3_occurrence,5.55
23,1,right,True,neutral,MS3_occurrence,5.2
24,0,left,True,neutral,MS3_occurrence,4.025
24,1,right,True,neutral,MS3_occurrence,4.3375
25,0,left,True,neutral,MS3_occurrence,2.95
25,1,right,True,neutral,MS3_occurrence,3.9375
26,0,left,True,neutral,MS3_occurrence,5.2875
26,1,right,True,neutral,MS3_occurrence,5.225
27,0,left,True,neutral,MS3_occurrence,6.4125
27,1,right,True,neutral,MS3_occurrence,6.525
28,0,left,True,neutral,MS3_occurrence,4.6125
28,1,right,True,neutral,MS3_occurrence,4.7125
29,0,left,True,neutral,MS3_occurrence,8.9125
29,1,right,True,neutral,MS3_occurrence,8.325
30,0,left,True,neutral,MS3_occurrence,6.925
30,1,right,True,neutral,MS3_occurrence,6.0375
31,0,left,True,neutral,MS3_occurrence,4.775
31,1,right,True,neutral,MS3_occurrence,4.9
