subject_id,band,feature,family,mean_left,mean_right,difference_right_minus_left,hedges_g,cliff_rank_biserial,bootstrap_ci_low,bootstrap_ci_high,permutation_p,bh_q,correction
9,8-12Hz,hand_by_hemisphere_P3_P4,hand_by_hemisphere,-0.17569586670235435,-0.15917614896429172,0.016519717738062628,0.028860273553268177,-0.04500000000000004,-0.6146405808891517,0.6811781670610143,0.9310344827586207,0.9310344827586207,BH within subject x band x declared family
9,8-30Hz,logbp_C3,channel_power,2.5207571472527217,2.559520130476284,0.03876298322356231,0.11919702066027504,-0.030000000000000027,-0.5455430378100392,0.7049163966692917,0.7011494252873564,0.9348659003831418,BH within subject x band x declared family
9,8-30Hz,logbp_C4,channel_power,2.4906130624978045,2.474207962816612,-0.016405099681192414,-0.047862532401975626,-0.09999999999999998,-0.7708595153428749,0.534578744834458,0.8725637181409296,0.9920039980009995,BH within subject x band x declared family
9,8-30Hz,logbp_CP3,channel_power,2.6182722120121045,2.688285149559181,0.0700129375470766,0.230682175658999,0.09499999999999997,-0.41297176778186956,0.8105721309575771,0.46526736631684157,0.8859570214892554,BH within subject x band x declared family
9,8-30Hz,logbp_CP4,channel_power,2.032513644097655,2.113051226196167,0.08053758209851214,0.186420145279973,0.050000000000000044,-0.4807103547188006,0.751421819905485,0.5537231384307846,0.8859570214892554,BH within subject x band x declared family
9,8-30Hz,logbp_FC3,channel_power,2.5395203726245508,2.54130028546166,0.001779912837109432,0.004639640236570679,-0.025000000000000022,-0.6779047699828723,0.6034236284488004,0.9920039980009995,0.9920039980009995,BH within subject x band x declared family
9,8-30Hz,logbp_FC4,channel_power,2.609224321220908,2.538588992923054,-0.07063532829785402,-0.2002671273609938,-0.13,-0.8453545576001275,0.39263183150370473,0.5332333833083458,0.8859570214892554,BH within subject x band x declared family
9,8-30Hz,logbp_P3,channel_power,2.6550799287282087,2.735321361556558,0.08024143282834917,0.24018238980532058,0.06499999999999995,-0.38498017834883713,0.7853957868241562,0.45327336331834084,0.8859570214892554,BH within subject x band x declared family
9,8-30Hz,logbp_P4,channel_power,2.352507305200994,2.569690278485892,0.21718297328489822,0.3746796138839642,0.22999999999999998,-0.2734368399877336,0.9557623868815066,0.23488255872063968,0.8859570214892554,BH within subject x band x declared family
9,8-30Hz,asym_C3_C4,asymmetry,0.030144084754917456,0.08531216765967145,0.055168082904753994,0.19506461863355132,0.15999999999999992,-0.37753195529088374,0.8791471358388849,0.527736131934033,0.703648175912044,BH within subject x band x declared family
9,8-30Hz,asym_FC3_FC4,asymmetry,-0.06970394859635691,0.002711292538606824,0.07241524113496374,0.2938891399013127,0.18500000000000005,-0.2862749829810778,0.9854411429320485,0.32983508245877063,0.6596701649175413,BH within subject x band x declared family
9,8-30Hz,asym_CP3_CP4,asymmetry,0.5857585679144496,0.5752339233630145,-0.010524644551435092,-0.0332847623712939,0.004999999999999893,-0.6637946920628975,0.6013764003094264,0.9165417291354323,0.9165417291354323,BH within subject x band x declared family
9,8-30Hz,asym_P3_P4,asymmetry,0.30257262352721404,0.16563108307066565,-0.13694154045654838,-0.37360782549870053,-0.245,-1.0072771025111937,0.22208740085179024,0.23238380809595202,0.6596701649175413,BH within subject x band x declared family
9,8-30Hz,motor13_left,motor13_summary,2.6147694330880826,2.664833768560725,0.05006433547264244,0.15672606430651603,0.03499999999999992,-0.49949210251094206,0.718909092600078,0.6281859070464768,0.8960519740129935,BH within subject x band x declared family
9,8-30Hz,motor13_right,motor13_summary,2.467853177244918,2.5066447485562255,0.03879157131130739,0.09833666894445976,0.004999999999999893,-0.5481925914220431,0.6889355807993485,0.7526236881559221,0.8960519740129935,BH within subject x band x declared family
9,8-30Hz,motor13_midline,motor13_summary,2.3292213061609943,2.3443348788952125,0.015113572734218206,0.040609961388659126,-0.04500000000000004,-0.637305753814442,0.6047622856505811,0.8960519740129935,0.8960519740129935,BH within subject x band x declared family
9,8-30Hz,motor13_global,motor13_summary,2.4923674592421525,2.530030555559261,0.03766309631710829,0.10819634658308652,0.004999999999999893,-0.5524282232254644,0.6816750296081592,0.7331334332833583,0.8960519740129935,BH within subject x band x declared family
9,8-30Hz,hand_by_hemisphere_C3_C4,hand_by_hemisphere,0.030144084754917456,0.08531216765967145,0.055168082904753994,0.19506461863355132,0.15999999999999992,-0.41298469049096753,0.8877560334170836,0.5307346326836582,0.7076461769115442,BH within subject x band x declared family
9,8-30Hz,hand_by_hemisphere_FC3_FC4,hand_by_hemisphere,-0.06970394859635691,0.002711292538606824,0.07241524113496374,0.2938891399013127,0.18500000000000005,-0.3231606134275841,0.9998943470542867,0.3633183408295852,0.7076461769115442,BH within subject x band x declared family
9,8-30Hz,hand_by_hemisphere_CP3_CP4,hand_by_hemisphere,0.5857585679144496,0.5752339233630145,-0.010524644551435092,-0.0332847623712939,0.004999999999999893,-0.6614956262504789,0.6208483429773487,0.9185407296351824,0.9185407296351824,BH within subject x band x declared family
9,8-30Hz,hand_by_hemisphere_P3_P4,hand_by_hemisphere,0.30257262352721404,0.16563108307066565,-0.13694154045654838,-0.37360782549870053,-0.245,-0.9988965454137696,0.20521145042436134,0.23638180909545228,0.7076461769115442,BH within subject x band x declared family
10,13-20Hz,logbp_C3,channel_power,-0.03178120127971422,0.004745306520115145,0.03652650779982936,0.07872498870679374,0.014999999999999902,-0.5292371801464508,0.6939241814278387,0.8215892053973014,0.8215892053973014,BH within subject x band x declared family
10,13-20Hz,logbp_C4,channel_power,0.06539036222700037,0.17493714249359998,0.10954678026659961,0.2456625803034015,0.17999999999999994,-0.3570402879936037,0.9222011118755515,0.4387806096951524,0.5850408129268699,BH within subject x band x declared family
10,13-20Hz,logbp_CP3,channel_power,-0.09229007461318092,-0.01711069090805161,0.0751793837051293,0.16232115590200694,0.09499999999999997,-0.4310216382792635,0.8311699013492317,0.5972013993003499,0.6825158849146856,BH within subject x band x declared family
10,13-20Hz,logbp_CP4,channel_power,0.16453763964331328,0.3158445503514526,0.1513069107081393,0.38130787204359934,0.27,-0.2178688665730639,1.0509936812588527,0.23438280859570215,0.5850408129268699,BH within subject x band x declared family
10,13-20Hz,logbp_FC3,channel_power,0.055069106572816974,0.15881652656438913,0.10374741999157217,0.27078620687229243,0.09499999999999997,-0.3499767315543415,0.8850734574315886,0.3918040979510245,0.5850408129268699,BH within subject x band x declared family
10,13-20Hz,logbp_FC4,channel_power,0.02355904895712601,0.1372546993180915,0.11369565036096549,0.27351651070228217,0.17999999999999994,-0.32389476922201466,0.9714861546241114,0.3873063468265867,0.5850408129268699,BH within subject x band x declared family
10,13-20Hz,logbp_P3,channel_power,0.37398012948584125,0.5273888902934992,0.15340876080765797,0.37267776642741374,0.15999999999999992,-0.24354313988349952,1.035995067755137,0.2303848075962019,0.5850408129268699,BH within subject x band x declared family
10,13-20Hz,logbp_P4,channel_power,0.5719987407643468,0.8434735131018817,0.2714747723375349,0.6921835514293498,0.3700000000000001,0.10984051430448975,1.3537062242766549,0.022488755622188907,0.17991004497751126,BH within subject x band x declared family
10,13-20Hz,asym_C3_C4,asymmetry,-0.09717156350671459,-0.1701918359734848,-0.07302027246677022,-0.237984479650685,-0.08499999999999996,-0.8428984643453578,0.37187966517654353,0.45827086456771615,0.6110278194236215,BH within subject x band x declared family
10,13-20Hz,asym_FC3_FC4,asymmetry,0.031510057615690965,0.021561827246297634,-0.00994823036939333,-0.0372548834183303,-0.04500000000000004,-0.6777579708324402,0.5869821049820912,0.9035482258870565,0.9035482258870565,BH within subject x band x declared family
10,13-20Hz,asym_CP3_CP4,asymmetry,-0.2568277142564941,-0.33295524125950415,-0.07612752700301006,-0.2556985417760584,-0.135,-0.8882438660042027,0.3431112883642389,0.41379310344827586,0.6110278194236215,BH within subject x band x declared family
10,13-20Hz,asym_P3_P4,asymmetry,-0.1980186112785054,-0.31608462280838273,-0.11806601152987733,-0.47746730252760977,-0.28500000000000003,-1.1500149748145305,0.12236873307610072,0.12293853073463268,0.4917541229385307,BH within subject x band x declared family
10,13-20Hz,motor13_left,motor13_summary,0.09739925357613619,0.19487391974740137,0.09747466617126518,0.24722908544912423,0.1100000000000001,-0.37040699792574383,0.8851745826249929,0.4257871064467766,0.4257871064467766,BH within subject x band x declared family
10,13-20Hz,motor13_right,motor13_summary,0.2047023502107949,0.3583350923076362,0.15363274209684133,0.40759340702331454,0.2350000000000001,-0.19269272932332804,1.1208018601367828,0.18490754622688654,0.3978010994502748,BH within subject x band x declared family
10,13-20Hz,motor13_midline,motor13_summary,0.1681624103144256,0.3338259984115063,0.16566358809708068,0.3866664773625051,0.20500000000000007,-0.22058426794588754,1.0474649653203585,0.22188905547226387,0.3978010994502748,BH within subject x band x declared family
10,13-20Hz,motor13_global,motor13_summary,0.1549996346059948,0.289809465808439,0.13480983120244422,0.34941909690824635,0.17500000000000004,-0.26395684577207623,0.9855277462204466,0.2983508245877061,0.3978010994502748,BH within subject x band x declared family
10,13-20Hz,hand_by_hemisphere_C3_C4,hand_by_hemisphere,-0.09717156350671459,-0.1701918359734848,-0.07302027246677022,-0.237984479650685,-0.08499999999999996,-0.8649894417000069,0.37405542758438826,0.45577211394302847,0.6076961519240379,BH within subject x band x declared family
10,13-20Hz,hand_by_hemisphere_FC3_FC4,hand_by_hemisphere,0.031510057615690965,0.021561827246297634,-0.00994823036939333,-0.0372548834183303,-0.04500000000000004,-0.651337623729069,0.5648640018525803,0.92103948025987,0.92103948025987,BH within subject x band x declared family
10,13-20Hz,hand_by_hemisphere_CP3_CP4,hand_by_hemisphere,-0.2568277142564941,-0.33295524125950415,-0.07612752700301006,-0.2556985417760584,-0.135,-0.8687949434564237,0.3557078997694206,0.4102948525737131,0.6076961519240379,BH within subject x band x declared family
10,13-20Hz,hand_by_hemisphere_P3_P4,hand_by_hemisphere,-0.1980186112785054,-0.31608462280838273,-0.11806601152987733,-0.47746730252760977,-0.28500000000000003,-1.1538584373969138,0.11994773543014449,0.12443778110944528,0.49775112443778113,BH within subject x band x declared family
10,20-30Hz,logbp_C3,channel_power,-0.27489861694727524,-0.11841905592282154,0.1564795610244537,0.36038477078572034,0.14500000000000002,-0.2630314413401303,0.9299208219066835,0.27636181909045476,0.27636181909045476,BH within subject x band x declared family
10,20-30Hz,logbp_C4,channel_power,-0.4048612502721693,-0.18062170539734992,0.22423954487481937,0.6874553439961498,0.43500000000000005,0.12322183825349159,1.3189587843715802,0.03298350824587706,0.2638680659670165,BH within subject x band x declared family
10,20-30Hz,logbp_CP3,channel_power,-0.217904255146739,-0.06257070035461404,0.15533355479212496,0.4066396146642414,0.16999999999999993,-0.21990817163021734,0.9444315313409124,0.19290354822588707,0.27636181909045476,BH within subject x band x declared family
10,20-30Hz,logbp_CP4,channel_power,-0.23529728219775586,-0.05098040560035453,0.18431687659740134,0.5820908257001055,0.26,-0.01832172569410552,1.1595863485775946,0.07146426786606697,0.27636181909045476,BH within subject x band x declared family
10,20-30Hz,logbp_FC3,channel_power,-0.21665982509536746,-0.06616236389025319,0.15049746120511426,0.3789532724992058,0.18999999999999995,-0.2242294503532476,1.0076072113808368,0.23588205897051473,0.27636181909045476,BH within subject x band x declared family
10,20-30Hz,logbp_FC4,channel_power,-0.25204031939506355,-0.11454909788242137,0.13749122151264218,0.4478178187391444,0.1299999999999999,-0.1597642724625375,0.9809604212128434,0.1489255372313843,0.27636181909045476,BH within subject x band x declared family
10,20-30Hz,logbp_P3,channel_power,0.04292392997297582,0.23711947522150037,0.19419554524852456,0.4670608464713396,0.17500000000000004,-0.10681422346803876,0.9946581264357416,0.13893053473263367,0.27636181909045476,BH within subject x band x declared family
10,20-30Hz,logbp_P4,channel_power,0.1195469973284486,0.2798463250327228,0.16029932770427419,0.35576742949121143,0.18500000000000005,-0.25738254272596733,0.9050371738918552,0.26936531734132935,0.27636181909045476,BH within subject x band x declared family
10,20-30Hz,asym_C3_C4,asymmetry,0.12996263332489397,0.062202649474528374,-0.0677599838503656,-0.2783983609110073,-0.16500000000000004,-0.9005556153458859,0.3267335304899318,0.3708145927036482,0.8730634682658671,BH within subject x band x declared family
10,20-30Hz,asym_FC3_FC4,asymmetry,0.03538049429969605,0.04838673399216818,0.013006239692472131,0.053345558576433055,0.09499999999999997,-0.5404696811658384,0.7040398028070051,0.8730634682658671,0.8730634682658671,BH within subject x band x declared family
10,20-30Hz,asym_CP3_CP4,asymmetry,0.017393027051016866,-0.011590294754259507,-0.028983321805276373,-0.11981115751119455,-0.10999999999999999,-0.832939618598017,0.4892419433618463,0.6816591704147926,0.8730634682658671,BH within subject x band x declared family
10,20-30Hz,asym_P3_P4,asymmetry,-0.07662306735547277,-0.04272684981122241,0.03389621754425035,0.12419412243312705,0.020000000000000018,-0.5199718560552818,0.740879550799698,0.6751624187906047,0.8730634682658671,BH within subject x band x declared family
10,20-30Hz,motor13_left,motor13_summary,-0.1425323746015077,0.02387402684862853,0.16640640145013622,0.42879227164541506,0.2350000000000001,-0.18159941660708379,0.9910622017990041,0.17041479260369816,0.17041479260369816,BH within subject x band x declared family
10,20-30Hz,motor13_right,motor13_summary,-0.12517640057564677,0.03235107596224894,0.15752747653789573,0.4967020768276547,0.15999999999999992,-0.07298260198406326,1.0135250572501409,0.1199400299850075,0.17041479260369816,BH within subject x band x declared family
10,20-30Hz,motor13_midline,motor13_summary,-0.13430320888887448,0.07148158051609527,0.20578478940496975,0.5188468529215218,0.24,-0.05344191236831409,1.0255464835767913,0.11094452773613193,0.17041479260369816,BH within subject x band x declared family
10,20-30Hz,motor13_global,motor13_summary,-0.13395796173479965,0.03812078889251332,0.17207875062731298,0.49017456289074035,0.21500000000000008,-0.08571450368830323,1.0108752266897094,0.13543228385807096,0.17041479260369816,BH within subject x band x declared family
10,20-30Hz,hand_by_hemisphere_C3_C4,hand_by_hemisphere,0.12996263332489397,0.062202649474528374,-0.0677599838503656,-0.2783983609110073,-0.16500000000000004,-0.9033876568544201,0.31875527328502723,0.367816091954023,0.8630684657671165,BH within subject x band x declared family
10,20-30Hz,hand_by_hemisphere_FC3_FC4,hand_by_hemisphere,0.03538049429969605,0.04838673399216818,0.013006239692472131,0.053345558576433055,0.09499999999999997,-0.5590027298912252,0.7210865192024524,0.8630684657671165,0.8630684657671165,BH within subject x band x declared family
10,20-30Hz,hand_by_hemisphere_CP3_CP4,hand_by_hemisphere,0.017393027051016866,-0.011590294754259507,-0.028983321805276373,-0.11981115751119455,-0.10999999999999999,-0.8078926753846296,0.4658930501940997,0.7166416791604198,0.8630684657671165,BH within subject x band x declared family
10,20-30Hz,hand_by_hemisphere_P3_P4,hand_by_hemisphere,-0.07662306735547277,-0.04272684981122241,0.03389621754425035,0.12419412243312705,0.020000000000000018,-0.5245479867231874,0.733928035205062,0.6976511744127936,0.8630684657671165,BH within subject x band x declared family
10,8-12Hz,logbp_C3,channel_power,-0.3134910397934198,-0.10984168738921549,0.20364935240420431,0.20744606942292007,-0.06499999999999995,-0.6266528652997497,0.6650498741150962,0.5087456271864068,0.581423573927322,BH within subject x band x declared family
10,8-12Hz,logbp_C4,channel_power,-0.5659423080268305,-0.317966862497385,0.24797544552944556,0.33808445541963555,0.09499999999999997,-0.30376667375452426,0.8263994032392388,0.2943528235882059,0.5803764784274529,BH within subject x band x declared family
10,8-12Hz,logbp_CP3,channel_power,-0.5321566671988567,-0.3317067819961318,0.2004498852027249,0.2794245096976347,0.07000000000000006,-0.4521088639356543,0.753917200949665,0.37881059470264866,0.5803764784274529,BH within subject x band x declared family
10,8-12Hz,logbp_CP4,channel_power,-0.37103304835707196,-0.0002032429749838388,0.3708298053820881,0.5153700524414215,0.2350000000000001,-0.0716545775987883,0.9990864962639501,0.11544227886056972,0.5803764784274529,BH within subject x band x declared family
10,8-12Hz,logbp_FC3,channel_power,-0.07176397031877697,0.09001907761244672,0.1617830479312237,0.16281488302889582,-0.20499999999999996,-0.7592728802475328,0.6468275897671947,0.6201899050474763,0.6201899050474763,BH within subject x band x declared family
10,8-12Hz,logbp_FC4,channel_power,-0.19111074309745718,0.0436459438318005,0.2347566869292577,0.25903646059538576,-0.09999999999999998,-0.5199324712314838,0.701659932783818,0.4352823588205897,0.5803764784274529,BH within subject x band x declared family
10,8-12Hz,logbp_P3,channel_power,-0.02817127329410702,0.262351676859981,0.290522950154088,0.32581021577014213,0.004999999999999893,-0.38025642620980465,0.7560531384831037,0.32233883058470764,0.5803764784274529,BH within subject x band x declared family
10,8-12Hz,logbp_P4,channel_power,0.31851185287669403,0.7769879640158412,0.4584761111391472,0.41288125588235536,0.20999999999999996,-0.18654269697754836,0.8679534584152762,0.2108945527236382,0.5803764784274529,BH within subject x band x declared family
10,8-12Hz,asym_C3_C4,asymmetry,0.25245126823341046,0.20812517510816955,-0.04432609312524091,-0.08164912433081924,-0.08999999999999997,-0.756144412592069,0.5100590467261685,0.8085957021489255,0.8085957021489255,BH within subject x band x declared family
10,8-12Hz,asym_FC3_FC4,asymmetry,0.1193467727786802,0.046373133780646225,-0.07297363899803397,-0.19600029154101692,-0.15000000000000002,-0.8551002582712435,0.4192344030044337,0.5397301349325337,0.719640179910045,BH within subject x band x declared family
10,8-12Hz,asym_CP3_CP4,asymmetry,-0.16112361884178478,-0.33150353902114793,-0.17037992017936315,-0.4750853748068419,-0.29000000000000004,-1.1899845151129202,0.12185554298137646,0.13693153423288357,0.46976511744127936,BH within subject x band x declared family
10,8-12Hz,asym_P3_P4,asymmetry,-0.34668312617080105,-0.5146362871558602,-0.16795316098505914,-0.3696034918420486,-0.22999999999999998,-1.0890883828349653,0.22121558834653948,0.23488255872063968,0.46976511744127936,BH within subject x band x declared family
10,8-12Hz,motor13_left,motor13_summary,-0.16798889806453896,0.06381642700692927,0.23180532507146823,0.2615590927018197,-0.04500000000000004,-0.5709035358890243,0.7068868554380489,0.41579210394802596,0.41579210394802596,BH within subject x band x declared family
10,8-12Hz,motor13_right,motor13_summary,-0.1225050255395463,0.18523598509429226,0.3077410106338386,0.36184270361735477,0.04499999999999993,-0.3365351039157211,0.7938695811948842,0.27786106946526734,0.41579210394802596,BH within subject x band x declared family
10,8-12Hz,motor13_midline,motor13_summary,0.2178466123197508,0.5092003363421951,0.2913537240224443,0.2982655561007656,-0.050000000000000044,-0.5196974747584426,0.7156840724850382,0.39480259870064965,0.41579210394802596,BH within subject x band x declared family
10,8-12Hz,motor13_global,motor13_summary,-0.06145613700470567,0.2132971591948226,0.27475329619952826,0.3102055630621151,-0.040000000000000036,-0.4752297934031782,0.7362952835093923,0.35732133933033483,0.41579210394802596,BH within subject x band x declared family
10,8-12Hz,hand_by_hemisphere_C3_C4,hand_by_hemisphere,0.25245126823341046,0.20812517510816955,-0.04432609312524091,-0.08164912433081924,-0.08999999999999997,-0.7455477952042524,0.5039742670798687,0.8075962018990505,0.8075962018990505,BH within subject x band x declared family
10,8-12Hz,hand_by_hemisphere_FC3_FC4,hand_by_hemisphere,0.1193467727786802,0.046373133780646225,-0.07297363899803397,-0.19600029154101692,-0.15000000000000002,-0.8848990989019982,0.4191329498372861,0.5452273863068465,0.7269698484091287,BH within subject x band x declared family
10,8-12Hz,hand_by_hemisphere_CP3_CP4,hand_by_hemisphere,-0.16112361884178478,-0.33150353902114793,-0.17037992017936315,-0.4750853748068419,-0.29000000000000004,-1.1758626628409161,0.11800770910760881,0.1344327836081959,0.47276361819090457,BH within subject x band x declared family
10,8-12Hz,hand_by_hemisphere_P3_P4,hand_by_hemisphere,-0.34668312617080105,-0.5146362871558602,-0.16795316098505914,-0.3696034918420486,-0.22999999999999998,-1.0551748871308517,0.2401721846155342,0.23638180909545228,0.47276361819090457,BH within subject x band x declared family
10,8-30Hz,logbp_C3,channel_power,1.057830777533317,1.2238510251669577,0.16602024763364076,0.2309686102009739,0.06499999999999995,-0.5157967252378121,0.7132736119960987,0.4672663668165917,0.5340187049332477,BH within subject x band x declared family
10,8-30Hz,logbp_C4,channel_power,0.968436603239522,1.1766684424700835,0.20823183923056154,0.40385423442210766,0.18500000000000005,-0.21572748108934445,0.9145066575063362,0.19090454772613694,0.42938530734632685,BH within subject x band x declared family
10,8-30Hz,logbp_CP3,channel_power,1.008813406731282,1.1176979025000702,0.10888449576878823,0.19396514255695477,0.1399999999999999,-0.46940544273567586,0.7554490085065864,0.5492253873063468,0.5492253873063468,BH within subject x band x declared family
10,8-30Hz,logbp_CP4,channel_power,1.1076427315552668,1.375848496387852,0.26820576483258507,0.5356894031755788,0.28,-0.030191339358280722,1.0539894530882996,0.0944527736131934,0.42938530734632685,BH within subject x band x declared family
10,8-30Hz,logbp_FC3,channel_power,1.1565461453700514,1.3752982486180794,0.21875210324802796,0.3108968416535835,0.04499999999999993,-0.4112478805818691,0.7662869207069579,0.33483258370814595,0.4464434449441946,BH within subject x band x declared family
10,8-30Hz,logbp_FC4,channel_power,1.101937461896615,1.3238166254097856,0.22187916351317072,0.34699882884872113,0.06499999999999995,-0.31216932524372537,0.8139069147627638,0.2683658170914543,0.42938530734632685,BH within subject x band x declared family
10,8-30Hz,logbp_P3,channel_power,1.4000524012791913,1.640923929922635,0.24087152864344374,0.3859336427403382,0.1499999999999999,-0.25267029804927765,0.8753621896419914,0.23938030984507747,0.42938530734632685,BH within subject x band x declared family
10,8-30Hz,logbp_P4,channel_power,1.6212491939190354,2.006510086921358,0.3852608930023227,0.47207616223111865,0.2749999999999999,-0.11202679215297172,0.9550305406280769,0.13843078460769614,0.42938530734632685,BH within subject x band x declared family
10,8-30Hz,asym_C3_C4,asymmetry,0.08939417429379493,0.047182582696874364,-0.04221159159692056,-0.13964754690337167,-0.22999999999999998,-0.9249147860322503,0.4333229602608479,0.6526736631684158,0.8702315508912211,BH within subject x band x declared family
10,8-30Hz,asym_FC3_FC4,asymmetry,0.054608683473436406,0.051481623208293456,-0.00312706026514295,-0.01570115350018209,0.0,-0.6379309824552718,0.5978289728941574,0.9570214892553723,0.9570214892553723,BH within subject x band x declared family
10,8-30Hz,asym_CP3_CP4,asymmetry,-0.09882932482398529,-0.25815059388778194,-0.15932126906379665,-0.6262663876715328,-0.33999999999999997,-1.2977465107106323,-0.037197774447050524,0.041979010494752625,0.1679160419790105,BH within subject x band x declared family
10,8-30Hz,asym_P3_P4,asymmetry,-0.22119679263984432,-0.36558615699872327,-0.14438936435887895,-0.45873052724744634,-0.35,-1.201679850188564,0.14388868265371743,0.15092453773113443,0.30184907546226886,BH within subject x band x declared family
10,8-30Hz,motor13_left,motor13_summary,1.1880556258800088,1.387501931557259,0.1994463056772502,0.30652350952025975,0.10499999999999998,-0.39295520347526913,0.7755934978978211,0.3428285857071464,0.3428285857071464,BH within subject x band x declared family
10,8-30Hz,motor13_right,motor13_summary,1.239017260348016,1.501388289490234,0.2623710291422179,0.42719802595562545,0.18999999999999995,-0.17733809199794862,0.8761057169681304,0.19290354822588707,0.3428285857071464,BH within subject x band x declared family
10,8-30Hz,motor13_midline,motor13_summary,1.3388958507009558,1.6160483269949804,0.2771524762940245,0.36715175681341855,0.11499999999999999,-0.2935027797302126,0.8117392888518937,0.28735632183908044,0.3428285857071464,BH within subject x band x declared family
10,8-30Hz,motor13_global,motor13_summary,1.242465537172538,1.4840458527863385,0.24158031561380056,0.3678623912646104,0.11499999999999999,-0.2604459862999298,0.8203348247078799,0.26186906546726635,0.3428285857071464,BH within subject x band x declared family
10,8-30Hz,hand_by_hemisphere_C3_C4,hand_by_hemisphere,0.08939417429379493,0.047182582696874364,-0.04221159159692056,-0.13964754690337167,-0.22999999999999998,-0.936076253651219,0.43097929924156075,0.6671664167916042,0.8895552223888056,BH within subject x band x declared family
10,8-30Hz,hand_by_hemisphere_FC3_FC4,hand_by_hemisphere,0.054608683473436406,0.051481623208293456,-0.00312706026514295,-0.01570115350018209,0.0,-0.649198493658924,0.5930106960792085,0.9585207396301849,0.9585207396301849,BH within subject x band x declared family
10,8-30Hz,hand_by_hemisphere_CP3_CP4,hand_by_hemisphere,-0.09882932482398529,-0.25815059388778194,-0.15932126906379665,-0.6262663876715328,-0.33999999999999997,-1.3187793360015483,-0.04074970175496561,0.05297351324337831,0.21189405297351324,BH within subject x band x declared family
10,8-30Hz,hand_by_hemisphere_P3_P4,hand_by_hemisphere,-0.22119679263984432,-0.36558615699872327,-0.14438936435887895,-0.45873052724744634,-0.35,-1.208573261886515,0.12915555527773837,0.14942528735632185,0.2988505747126437,BH within subject x band x declared family
11,13-20Hz,logbp_C3,channel_power,-0.3337010474397553,-0.5012575725083884,-0.1675565250686331,-0.17402810712897288,0.04499999999999993,-0.594522793846592,0.6581949625921475,0.7321339330334833,0.9835082458770614,BH within subject x band x declared family
11,13-20Hz,logbp_C4,channel_power,-0.13637817736994812,-0.3708384700979964,-0.2344602927280483,-0.29842559226957494,-0.015000000000000013,-0.6264667569435978,0.47829366403640605,0.49975012493753124,0.9835082458770614,BH within subject x band x declared family
11,13-20Hz,logbp_CP3,channel_power,-0.386514955790464,-0.5605532388924126,-0.17403828310194858,-0.21891408690091235,0.07499999999999996,-0.5759351187287336,0.7569880323182223,0.8050974512743628,0.9835082458770614,BH within subject x band x declared family
11,13-20Hz,logbp_CP4,channel_power,-0.2196533716458978,-0.49281617006748657,-0.27316279842158875,-0.38090457104770653,-0.21999999999999997,-0.795732348048466,0.17753667378328192,0.20889555222388806,0.9835082458770614,BH within subject x band x declared family
11,13-20Hz,logbp_FC3,channel_power,-0.26615971039473113,-0.4479415403012914,-0.18178182990656028,-0.23497208764425012,0.05499999999999994,-0.5924645075886684,0.6402408153198613,0.6626686656671664,0.9835082458770614,BH within subject x band x declared family
11,13-20Hz,logbp_FC4,channel_power,0.4710654967225659,0.3366585035002278,-0.13440699322233812,-0.1779990028661358,0.2250000000000001,-0.5421871287145495,0.9327905849713255,0.9045477261369316,0.9835082458770614,BH within subject x band x declared family
11,13-20Hz,logbp_P3,channel_power,0.030352055193021876,0.020760008838718196,-0.00959204635430368,-0.017739965696895964,0.2350000000000001,-0.46290672363579,1.0996654111632331,0.9835082458770614,0.9835082458770614,BH within subject x band x declared family
11,13-20Hz,logbp_P4,channel_power,0.14862386859033921,-0.05796664278903809,-0.2065905113793773,-0.33646300633191917,-0.22499999999999998,-0.7587040126077373,0.2982670713026003,0.3468265867066467,0.9835082458770614,BH within subject x band x declared family
11,13-20Hz,asym_C3_C4,asymmetry,-0.1973228700698072,-0.13041910241039215,0.06690376765941505,0.14033314994898788,0.06499999999999995,-0.4882120602007876,0.7799998267572769,0.6521739130434783,0.6521739130434783,BH within subject x band x declared family
11,13-20Hz,asym_FC3_FC4,asymmetry,-0.7372252071172971,-0.7846000438015193,-0.047374836684222155,-0.18300229090878045,-0.20999999999999996,-0.9276020625144495,0.41151292580103416,0.5412293853073463,0.6521739130434783,BH within subject x band x declared family
11,13-20Hz,asym_CP3_CP4,asymmetry,-0.16686158414456623,-0.06773706882492594,0.09912451531964028,0.3112215144706378,0.17999999999999994,-0.316115260540753,0.9726234738735099,0.3098450774612694,0.6196901549225388,BH within subject x band x declared family
11,13-20Hz,asym_P3_P4,asymmetry,-0.11827181339731734,0.07872665162775627,0.19699846502507362,0.6231429087329468,0.3999999999999999,0.035221286216178864,1.3279614914912747,0.047476261869065464,0.18990504747626186,BH within subject x band x declared family
11,13-20Hz,motor13_left,motor13_summary,-0.19881545562581038,-0.3461933579761994,-0.147377902350389,-0.21072861359916475,0.06499999999999995,-0.5723198843983461,0.7464104541127181,0.7996001999000499,0.7996001999000499,BH within subject x band x declared family
11,13-20Hz,motor13_right,motor13_summary,0.17880530091761263,-0.020959112033210298,-0.19976441295082292,-0.2941113116290089,-0.06999999999999995,-0.6325519035240985,0.46898707404045903,0.5567216391804098,0.7996001999000499,BH within subject x band x declared family
